event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second,ce_tokens,input_tokens
validation,0,11.205765385370269,12.32584461169756,,,,,,
train,1,11.2042236328125,12.32443904876709,1.2839999999999999e-05,2.1583480834960938,36.83179317973554,464.8158159570477,17120,17164
train,10,11.032119750976562,12.149534225463867,0.000125835,2.650210380554199,36.11875493079424,461.42232842558064,167780,168220
train,20,10.270931243896484,11.37441349029541,0.00025300949999999996,2.4433507919311523,33.41530303284526,502.4943207456609,337346,338252
train,30,9.164381980895996,10.232531547546387,0.0003,1.744254469871521,36.69030320458114,471.35069731014585,505867,507225
train,40,8.321831703186035,9.33559799194336,0.0003,1.1546396017074585,33.46506455540657,497.9521247422123,674759,676579
train,50,7.92626428604126,8.869420051574707,0.0003,0.991946280002594,31.78936162032187,531.1839917290239,841054,843318
train,60,7.538234710693359,8.40938663482666,0.0003,1.000186562538147,33.888462755829096,498.3111840059873,1007853,1010555
train,70,7.400948524475098,8.227669715881348,0.0003,1.0122309923171997,37.560720371082425,439.2620758334122,1173469,1176619
train,80,7.159512042999268,7.948546409606934,0.0003,0.7923343777656555,36.6028322968632,464.14440997933184,1341542,1345136
train,90,7.355056285858154,8.150537490844727,0.0003,0.8527558445930481,33.48054658807814,494.49610855204236,1510459,1514493
train,100,6.975775241851807,7.733502388000488,0.0003,2.2667765617370605,36.50199264101684,450.55074559189495,1679022,1683514
train,110,7.128026485443115,7.888590335845947,0.0003,0.8563684225082397,33.80889409035444,498.62618856881,1846809,1851751
train,120,6.953338146209717,7.696296691894531,0.0003,0.7997434735298157,35.36856131628156,464.05619536592354,2013303,2018681
train,130,6.75545597076416,7.480295181274414,0.0003,0.9545176029205322,35.306464072316885,471.7549728538137,2180556,2186374
train,140,6.7962164878845215,7.519371032714844,0.0003,0.8638177514076233,36.86153047345579,470.3277313047129,2347322,2353584
train,150,6.625223636627197,7.3345112800598145,0.0003,0.8918986916542053,38.5704743899405,427.2698290767749,2514018,2520744
train,160,6.639899730682373,7.345411777496338,0.0003,0.9581752419471741,32.2730571012944,511.6961788952327,2679765,2686921
train,170,6.623331069946289,7.324932098388672,0.0003,0.8498144149780273,37.06435909681022,448.92183233331457,2846186,2853782
train,180,6.675104141235352,7.378164768218994,0.0003,0.8481051325798035,33.86552736349404,487.4868719096392,3013127,3021169
train,190,6.4707722663879395,7.150378227233887,0.0003,0.9792842268943787,35.548490235581994,462.5231589594346,3179950,3188442
train,200,6.561023235321045,7.248487949371338,0.0003,0.8448085784912109,39.799734549596906,421.2088394486487,3347434,3356402
validation,200,6.708822532756669,7.4102030467472595,,,,,,
train,210,6.4840874671936035,7.163394927978516,0.0003,0.9789840579032898,35.35809595696628,475.73263052604824,3516551,3525973
train,220,6.370372772216797,7.038138389587402,0.0003,0.8347960710525513,38.30060246959329,442.21236502601295,3683535,3693403
train,230,6.048881530761719,6.684778690338135,0.0003,0.8411351442337036,41.515331065282226,403.706283195602,3850345,3860669
train,240,6.316256046295166,6.979428291320801,0.0003,1.0247089862823486,32.289822828024626,520.3187422080948,4016754,4027518
train,250,6.488180160522461,7.161011219024658,0.0003,0.8421193957328796,39.875175883993506,429.91659898562244,4183778,4194976
train,260,6.378882884979248,7.0427703857421875,0.0003,0.8916926980018616,37.02334523200989,455.73947719375263,4351551,4363175
train,270,6.144972801208496,6.785299777984619,0.0003,0.991908609867096,38.158495435491204,432.48560541122816,4517340,4529418
train,280,6.152746677398682,6.793437480926514,0.0003,0.7923685312271118,39.83695909567177,427.7434921444938,4684795,4697329
train,290,6.060012340545654,6.691648483276367,0.0003,1.0221949815750122,36.600321780890226,469.53139108663896,4851076,4864064
train,300,6.11998176574707,6.756057262420654,0.0003,0.9745180606842041,33.95811505243182,481.6227277264254,5018269,5031689
train,310,6.059569358825684,6.690003395080566,0.0003,0.9237132668495178,35.04272879101336,469.59813255810457,5185873,5199719
train,320,6.207744598388672,6.851114749908447,0.0003,0.8544293642044067,36.86711514927447,457.7249923589992,5354976,5369284
train,330,6.375802516937256,7.035953998565674,0.0003,0.9035868644714355,30.6869501080364,537.199035484561,5522754,5537488
train,340,6.048952102661133,6.6742048263549805,0.0003,0.9518188238143921,39.82752587646246,428.79891793863277,5691069,5706261
train,350,6.318465232849121,6.971504211425781,0.0003,0.9091498255729675,34.405995609238744,488.69389483631403,5859141,5874789
train,360,6.188397407531738,6.826306343078613,0.0003,1.0086671113967896,34.08888710103929,501.13105626963045,6027100,6043198
train,370,6.02454948425293,6.649307727813721,0.0003,0.8790748715400696,38.428795816376805,430.6406081282277,6195408,6211964
train,380,5.939453601837158,6.555192947387695,0.0003,0.9046983122825623,34.200758183375,487.88392089246344,6362386,6379388
train,390,6.072484970092773,6.698787689208984,0.0003,0.9418631792068481,37.1608922239393,456.7974282669292,6530457,6547905
train,400,6.06552791595459,6.692893028259277,0.0003,0.9791826009750366,37.95594119280577,445.7273214241007,6698159,6716063
validation,400,6.22358236127643,6.864858454385072,,,,,,
train,410,5.5452680587768555,6.120664119720459,0.0003,0.9644879102706909,33.82840290479362,499.46194762880066,6865229,6883585
train,420,5.841500759124756,6.446509838104248,0.0003,0.9644959568977356,35.45180491730571,478.254916485887,7031810,7050620
train,430,5.8913960456848145,6.5017619132995605,0.0003,0.9365841150283813,35.32120944187045,480.2780048604605,7198782,7218034
train,440,5.950336456298828,6.565561294555664,0.0003,1.0230525732040405,33.81896142475307,496.14178830811073,7365888,7385614
train,450,5.931802749633789,6.5451202392578125,0.0003,1.0078444480895996,37.17136455141008,458.9554407238686,7533528,7553708
train,460,6.138546466827393,6.771637439727783,0.0003,0.9733993411064148,30.710706057026982,543.7843066515509,7700654,7721276
train,470,5.800704479217529,6.401164531707764,0.0003,0.9771770238876343,35.46274481713772,466.3203619819167,7866579,7887663
train,480,5.55650520324707,6.133235931396484,0.0003,0.8943829536437988,35.29266264848411,469.1060055428012,8034437,8055975
train,490,5.780172824859619,6.376321792602539,0.0003,0.9537003040313721,35.31139465235174,463.9578855860595,8201802,8223786
train,500,5.703829288482666,6.294310092926025,0.0003,0.9338735938072205,35.176727414131165,488.90278500129136,8369290,8391734
train,510,5.902984142303467,6.5123820304870605,0.0003,1.0474029779434204,37.533952901139855,443.0655104140382,8536620,8559536
