event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second,ce_tokens,input_tokens
train,580,5.479675769805908,5.483640193939209,0.0003,0.36295220255851746,51.071196565404534,322.6672000703195,9689488,9744256
train,590,5.572021961212158,5.575976848602295,0.0003,0.3507077991962433,57.25714986771345,301.1326976602189,9856946,9912652
train,600,5.376026153564453,5.3799824714660645,0.0003,0.34701910614967346,53.107038486748934,315.75852236957513,10023066,10079764
validation,600,5.708416382893311,5.7124517901111584,,,,,,
train,610,5.328813076019287,5.332769393920898,0.0003,0.3575485050678253,51.35789789259434,327.23301945003044,10191981,10249593
train,620,5.39995813369751,5.403911590576172,0.0003,0.3486439883708954,50.58228916488588,325.9441253490212,10358116,10416654
train,630,5.141146659851074,5.145101070404053,0.0003,0.3493693172931671,51.306726053357124,323.7977021321354,10524535,10584058
train,640,5.328896999359131,5.332849502563477,0.0003,0.3530556857585907,51.22403969056904,325.84310220017676,10689940,10750401
train,650,5.317223072052002,5.321174621582031,0.0003,0.43686243891716003,51.02042026631534,329.55432182319606,10856004,10917389
train,660,5.169684886932373,5.173628330230713,0.0003,0.39249756932258606,51.27966749109328,320.67290613489536,11021616,11083979
train,670,5.32602596282959,5.329967021942139,0.0003,0.3650782108306885,46.82676309160888,352.61886386844594,11188261,11251553
train,680,5.3684844970703125,5.372427940368652,0.0003,0.34763503074645996,52.538501262664795,322.3540754489538,11355578,11419784
train,690,5.254517078399658,5.258464813232422,0.0003,0.3311306834220886,51.04222494550049,332.5677910421182,11523090,11588301
train,700,5.278523921966553,5.28246545791626,0.0003,0.3376067578792572,50.04916393570602,337.348292604637,11690263,11756374
train,710,5.341069221496582,5.3450093269348145,0.0003,0.35027363896369934,53.36736042238772,307.52879419374716,11857298,11924311
train,720,5.089437007904053,5.093376159667969,0.0003,0.36191877722740173,50.34897500090301,332.6979347583455,12026753,12094777
train,730,5.449636936187744,5.453574180603027,0.0003,0.4205157458782196,52.40914963185787,314.29626536026046,12194358,12263308
train,740,5.360703468322754,5.364637851715088,0.0003,0.38956043124198914,52.93915714882314,315.9476066643767,12362197,12432121
train,750,5.142792701721191,5.146726608276367,0.0003,0.3552798330783844,58.12323544733226,291.46691283816955,12529957,12600809
train,760,5.025716304779053,5.029651165008545,0.0003,0.34995168447494507,48.470330925658345,344.7263445679281,12696105,12767880
train,770,5.301690578460693,5.305621147155762,0.0003,0.3633379638195038,52.22053316608071,312.6356436859281,12862361,12935106
train,780,5.103410720825195,5.107342720031738,0.0003,0.36136430501937866,49.992115806788206,328.3517757768332,13028439,13102106
train,790,5.0453972816467285,5.0493340492248535,0.0003,0.3475911021232605,46.95058558695018,358.3767867780706,13194918,13269505
train,800,5.076920986175537,5.080855369567871,0.0003,0.35452401638031006,50.576134726405144,329.4439183645441,13361474,13437029
validation,800,5.447445571716258,5.451465413381981,,,,,,
train,810,5.159862041473389,5.163789749145508,0.0003,0.3410220444202423,50.48741132952273,333.72675596356976,13528686,13605163
train,820,5.08830451965332,5.092236042022705,0.0003,0.35563403367996216,54.40418467670679,311.18929730507654,13696808,13774201
train,830,5.170132160186768,5.174059867858887,0.0003,0.340649276971817,46.16596653312445,354.503571115689,13862754,13941101
train,840,5.2616777420043945,5.265602111816406,0.0003,0.3448548913002014,53.77444520406425,304.5498644914375,14029632,14108915
train,850,5.183996677398682,5.187918186187744,0.0003,0.35152414441108704,48.09273493476212,357.30968561696744,14197784,14277988
train,860,5.071387767791748,5.075307846069336,0.0003,0.35401299595832825,49.53029859997332,333.1092375043523,14366982,14448159
train,870,5.225412368774414,5.229333877563477,0.0003,0.3422743082046509,53.64428829587996,313.677383642209,14535616,14617718
train,880,5.197859764099121,5.201780796051025,0.0003,0.47486287355422974,47.942979948595166,353.8369959103279,14702364,14785458
train,890,5.131507873535156,5.135427474975586,0.0003,0.3770357072353363,47.991401579231024,347.1038446855653,14869969,14953996
train,900,5.028923988342285,5.0328450202941895,0.0003,0.3546859920024872,47.91495832614601,344.50619548994865,15036873,15121813
train,910,4.988183498382568,4.992105007171631,0.0003,0.35946184396743774,49.80860520713031,330.20398647191075,15203782,15289722
train,920,4.9007978439331055,4.904722690582275,0.0003,0.36052966117858887,53.56817316822708,313.3203730373823,15369747,15456622
train,930,5.1486334800720215,5.15255069732666,0.0003,0.3476252853870392,53.75916854478419,306.6639690728532,15536333,15624140
train,940,5.071045875549316,5.0749640464782715,0.0003,0.38700151443481445,52.17978573963046,323.7268946309711,15703700,15792461
train,950,5.043722629547119,5.04763650894165,0.0003,0.3367313742637634,60.150580771267414,281.34391693327984,15871994,15961686
train,960,4.9633708000183105,4.967284202575684,0.000299934757320033,0.3716505467891693,46.20404923707247,360.899104631301,16039586,16130207
train,970,4.852376461029053,4.856288909912109,0.0002982117647630449,0.3276229202747345,49.78383187018335,347.4019445730605,16207468,16299068
train,980,4.882510185241699,4.8864264488220215,0.00029424528065545596,0.3582267165184021,53.6840234529227,303.889294257281,16373100,16465604
train,990,4.859304428100586,4.863220691680908,0.0002880255197633646,0.351190447807312,53.67310340702534,307.21160047253267,16540319,16633767
train,1000,4.962088584899902,4.965996742248535,0.0002797192889313312,0.3526540696620941,49.541566494852304,330.93422675085475,16706957,16801313
validation,1000,5.260053761240519,5.26405154647107,,,,,,
train,1010,5.069514274597168,5.073423385620117,0.0002694391643131078,0.3503762185573578,55.999798972159624,293.7689117094623,16873769,16969054
train,1020,4.879731178283691,4.883640289306641,0.0002574095308794939,0.32950088381767273,46.37788946740329,365.4111947442369,17040056,17136253
train,1030,4.774324893951416,4.7782368659973145,0.00024376012410298373,0.34569448232650757,57.533625066280365,285.41570222774146,17206875,17304057
train,1040,4.886264801025391,4.8901753425598145,0.00022875345238174434,0.3567262887954712,47.71303589083254,350.59600982577746,17373771,17471874
train,1050,4.871720314025879,4.875628471374512,0.00021280548196991322,0.3640154004096985,47.77246814034879,344.88483935131484,17539129,17638165
train,1060,4.848793983459473,4.852701187133789,0.00019585375863731436,0.3413650095462799,51.95915675535798,329.41258228242924,17706411,17806419
train,1070,4.877893924713135,4.881796360015869,0.00017837211836213167,0.3307492733001709,52.0407256744802,321.8440900452969,17873675,17974603
train,1080,4.706162929534912,4.710069179534912,0.00016059528723559523,0.33924686908721924,47.70162560231984,353.9292379834314,18041550,18143476
train,1090,4.911036014556885,4.914939880371094,0.00014297064945744276,0.3565545380115509,50.070864859968424,329.7126991149482,18208701,18311566
train,1100,4.78874397277832,4.792648792266846,0.00012575028921585284,0.34450894594192505,52.7370372954756,310.4649187679086,18375604,18479388
train,1110,4.879289627075195,4.883191108703613,0.00010905157688430923,0.3514114320278168,48.826004875823855,337.5864980540634,18544080,18648828
train,1120,4.885044097900391,4.888950347900391,9.335834220659007e-05,0.3308836817741394,52.30643412657082,323.66955007930534,18712252,18817918
train,1130,4.819002628326416,4.822906970977783,7.907257388309115e-05,0.36227691173553467,46.20902384445071,354.00012030257267,18878473,18985066
train,1140,4.786739349365234,4.790645599365234,6.627928696163258e-05,0.33026188611984253,53.588341960683465,311.97083896093693,19044278,19151832
train,1150,4.793619632720947,4.797527313232422,5.50005331447489e-05,0.3374924063682556,52.21683849953115,328.9168876080886,19212637,19321113
train,1160,4.716125965118408,4.720028877258301,4.5680131467381736e-05,0.3249512314796448,54.569072214886546,304.6780772546174,19380232,19489676
train,1170,4.754405498504639,4.758307456970215,3.848274454267723e-05,0.3239385485649109,50.77905973047018,326.5322376587943,19546239,19656596
