event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second,ce_tokens,input_tokens
validation,0,11.192768474663248,12.312231734774102,,,,,,
train,1,11.185264587402344,12.304914474487305,1.2854249999999998e-05,3.3355445861816406,32.19309859909117,532.3811855900022,17139,17252
train,10,10.694877624511719,11.777091979980469,0.00012553574999999998,2.41792893409729,35.770401833578944,454.95714797151146,167381,168436
train,20,9.726205825805664,10.700058937072754,0.00024995925,1.6025056838989258,25.505418196320534,639.903250139788,333279,335336
train,30,8.56274700164795,9.426856994628906,0.0003,0.9472078084945679,30.741271747276187,550.27001286955,500006,503067
train,40,8.102241516113281,8.916010856628418,0.0003,0.5776685476303101,28.438352724537253,588.2900518905576,664524,668675
train,50,7.797226428985596,8.575984954833984,0.0003,0.4425843358039856,32.13768909685314,524.1198254559421,831245,836407
train,60,7.5757341384887695,8.3312349319458,0.0003,0.5193957686424255,33.29889160953462,493.65006477552646,999999,1006162
train,70,7.277742385864258,8.003182411193848,0.0003,0.47528383135795593,29.547484077513218,573.8559653850249,1166925,1174162
train,80,7.286220073699951,8.013078689575195,0.0003,0.40381473302841187,29.312204664573073,572.833063638291,1333163,1341411
train,90,7.0485358238220215,7.750851154327393,0.0003,0.5039494037628174,30.905345801264048,526.7373516763621,1501055,1510384
train,100,6.9236321449279785,7.615248680114746,0.0003,0.4272391200065613,32.24252215772867,529.6421885502704,1668210,1678555
train,110,6.899501800537109,7.589282035827637,0.0003,0.42330241203308105,29.439406046643853,568.2859217163877,1835272,1846640
train,120,6.862810134887695,7.549695014953613,0.0003,0.4499667286872864,29.214022267609835,565.2764911564198,2000466,2012915
train,130,6.7309980392456055,7.406424522399902,0.0003,0.43264687061309814,30.962206726893783,529.9686855248317,2167694,2181124
train,140,6.755364418029785,7.433168411254883,0.0003,0.4419921338558197,32.16383162885904,532.9899807278689,2335380,2349822
train,150,6.569804668426514,7.229453086853027,0.0003,0.42980483174324036,34.1450139451772,486.83535542523657,2502235,2517737
train,160,6.560749530792236,7.219024181365967,0.0003,0.4477066993713379,30.754396999254823,557.4812603354058,2669323,2685849
train,170,6.501184940338135,7.154865264892578,0.0003,0.47821182012557983,34.15187425725162,488.143048150869,2836334,2853870
train,180,6.598850250244141,7.2621378898620605,0.0003,0.44716280698776245,32.155238108709455,518.9512185723861,3002986,3021605
train,190,6.2865142822265625,6.92006778717041,0.0003,0.47470012307167053,34.630202170461416,470.4275164150142,3168930,3188553
train,200,6.648291110992432,7.317139625549316,0.0003,0.48986828327178955,32.81990536302328,496.49747065873163,3333442,3354091
validation,200,6.564146562246624,7.224216916389109,,,,,,
train,210,6.351186275482178,6.990419387817383,0.0003,0.448592871427536,33.15843068063259,501.3807848786537,3501013,3522753
train,220,6.343396186828613,6.982415199279785,0.0003,0.4539613127708435,31.38999366015196,541.5420016978018,3667657,3690376
train,230,6.151229381561279,6.770626068115234,0.0003,0.4299941956996918,34.99977040104568,474.66025661424504,3834224,3857952
train,240,6.259698867797852,6.89023494720459,0.0003,0.42464426159858704,34.07524412497878,501.83059400196294,4000469,4025193
train,250,6.23820161819458,6.867053985595703,0.0003,0.5167245864868164,30.69234661385417,543.5882830955986,4167369,4193166
train,260,6.260240077972412,6.890606880187988,0.0003,0.4356392025947571,31.863850889727473,519.1462907998024,4334628,4361450
train,270,6.320470809936523,6.957662105560303,0.0003,0.4204653203487396,31.116072619333863,548.5268082770465,4502369,4530272
train,280,6.28021764755249,6.913198471069336,0.0003,0.44935134053230286,31.079401707276702,539.650027949963,4668135,4697039
train,290,6.177742004394531,6.8014373779296875,0.0003,0.48731890320777893,33.57891943119466,498.3781575905406,4834709,4864645
train,300,6.11221170425415,6.729429244995117,0.0003,0.4386579096317291,31.107279868796468,531.3868673095119,5001683,5032683
train,310,6.213712692260742,6.839104175567627,0.0003,0.45500409603118896,32.93176239915192,499.48738851655276,5169201,5201196
train,320,6.2476420402526855,6.8777995109558105,0.0003,0.42144790291786194,35.468127531930804,483.19438302941745,5337680,5370670
train,330,6.130401134490967,6.746372222900391,0.0003,0.4543467164039612,35.88318294286728,458.2090732078793,5504705,5538774
train,340,6.122676372528076,6.7402663230896,0.0003,0.467805415391922,32.14266681857407,522.6697614988154,5670368,5705429
train,350,6.055323600769043,6.66400146484375,0.0003,0.46553337574005127,27.761045632883906,595.9069488508118,5836328,5872403
train,360,5.971252918243408,6.573050498962402,0.0003,0.45754027366638184,32.196362782269716,514.8407636010448,6002647,6039832
train,370,5.999988079071045,6.604094982147217,0.0003,0.46734458208084106,34.158181035891175,505.0327469683992,6169367,6207559
train,380,5.732048511505127,6.309450626373291,0.0003,0.4781113564968109,36.37166686356068,468.0291410305054,6337229,6376440
train,390,6.032834053039551,6.641731262207031,0.0003,0.45739561319351196,33.2819266282022,489.57502316566337,6503591,6543879
train,400,6.104430198669434,6.719730854034424,0.0003,0.4187740981578827,33.316454170271754,516.021300230095,6670456,6711763
validation,400,6.0955268050420734,6.7090852804704575,,,,,,
train,410,5.876819133758545,6.4695000648498535,0.0003,0.4648333191871643,32.56750733591616,504.39844322638544,6837045,6879352
train,420,5.9362077713012695,6.53488302230835,0.0003,0.4350941479206085,34.094421591609716,496.5621708674564,7005044,7048422
train,430,5.697324275970459,6.2724833488464355,0.0003,0.4374747574329376,33.98526889458299,496.2738430087373,7171591,7215973
train,440,5.974348545074463,6.576612949371338,0.0003,0.4418247640132904,34.09894419834018,494.1795236234983,7339138,7384521
train,450,5.663313388824463,6.234057426452637,0.0003,0.45727530121803284,34.847734494134784,481.40862651555057,7506079,7552552
train,460,6.018581867218018,6.624204158782959,0.0003,0.45495909452438354,30.5915090944618,553.1273383000033,7672521,7720006
train,470,5.901123523712158,6.4966559410095215,0.0003,0.465610533952713,31.673120696097612,538.0903310263278,7839271,7887762
train,480,5.702675819396973,6.278494834899902,0.0003,0.4904892146587372,34.45063842460513,479.7008344610792,8004977,8054562
train,490,5.600528717041016,6.166255474090576,0.0003,0.4864065945148468,28.991997007280588,577.8836137363242,8171720,8222305
train,500,5.900407314300537,6.493987083435059,0.0003,0.4258016049861908,35.27481420710683,476.74241177468406,8339524,8391133
train,510,5.910420894622803,6.503747940063477,0.0003,0.5314764976501465,34.62691677361727,472.204906573087,8506895,8559590
train,520,5.8044209480285645,6.38931941986084,0.0003,0.4383782744407654,35.32361097820103,479.9339458942084,8674362,8728070
train,530,5.838883399963379,6.426887512207031,0.0003,0.46799910068511963,32.51877875998616,503.8934617115053,8842519,8897321
train,540,5.558095932006836,6.118868350982666,0.0003,0.49320030212402344,31.113948019221425,534.454836452353,9009666,9065474
train,550,5.6693115234375,6.24203634262085,0.0003,0.46936333179473877,33.924212135374546,480.7775619051949,9175409,9232209
train,560,5.627577781677246,6.195123195648193,0.0003,0.47059306502342224,35.26460224017501,476.7953962867825,9342898,9400803
train,570,5.836582660675049,6.4254302978515625,0.0003,0.46332886815071106,31.344029773026705,525.267494933539,9508467,9567384
train,580,5.5515899658203125,6.111794948577881,0.0003,0.4938233196735382,34.69241699017584,469.8721338618782,9674559,9734503
train,590,5.520351886749268,6.075881481170654,0.0003,0.4626530408859253,33.305475952103734,501.8994481279628,9841408,9902438
train,600,5.661494255065918,6.232072830200195,0.0003,0.48405617475509644,30.485640009865165,552.3256193588594,10008845,10070883
validation,600,5.842139239046688,6.430088700397881,,,,,,
train,610,5.746366500854492,6.325565814971924,0.0003,0.44427740573883057,31.20399391837418,551.6921982818074,10175978,10239027
train,620,5.719910621643066,6.297974109649658,0.0003,0.44197195768356323,32.906933929771185,496.9469363174337,10343910,10408042
train,630,5.631734848022461,6.200602054595947,0.0003,0.5000556111335754,35.32964731939137,471.4454081419043,10510188,10575326
train,640,5.668290615081787,6.240954399108887,0.0003,0.4613569676876068,31.127733940258622,530.1060472846905,10676694,10742830
train,650,5.572906494140625,6.135699272155762,0.0003,0.44307875633239746,32.793132847175,496.75034330863934,10843217,10910428
train,660,5.807149887084961,6.3928937911987305,0.0003,0.4538169801235199,29.787611296400428,567.0478183674006,11010210,11078412
train,670,5.513040542602539,6.068419456481934,0.0003,0.4685201048851013,31.73587917909026,541.9733262449688,11178119,11247344
train,680,5.754857063293457,6.335387706756592,0.0003,0.4643247127532959,33.119054425507784,519.7914100694032,11346490,11416791
train,690,5.751675605773926,6.332157135009766,0.0003,0.4850020110607147,35.06798346154392,467.7200791424657,11513651,11584996
train,700,5.529005527496338,6.0868730545043945,0.0003,0.4847777187824249,31.058124784380198,525.4663671197458,11680466,11752881
train,710,5.6446967124938965,6.215318202972412,0.0003,0.4411516785621643,36.52689618058503,464.42489709861513,11847784,11921210
train,720,5.706252574920654,6.282288551330566,0.0003,0.4884597063064575,31.132565738633275,535.3879323642192,12014521,12088967
train,730,5.583250522613525,6.144920825958252,0.0003,0.48667970299720764,31.38883022032678,535.1266639150699,12181881,12257399
train,740,5.729959964752197,6.306149482727051,0.0003,0.488068163394928,30.13485842011869,566.918210194555,12348480,12424999
train,750,5.558225154876709,6.121018409729004,0.0003,0.4653819799423218,30.649058267474174,536.2970652003198,12515657,12593188
train,760,5.520068645477295,6.075292110443115,0.0003,0.49326103925704956,32.312976218760014,534.212629722983,12683238,12761855
train,770,5.66794490814209,6.2394280433654785,0.0003,0.5250985622406006,31.347399404272437,519.9474377379629,12849952,12929573
train,780,5.567735195159912,6.13122034072876,0.0003,0.5231925249099731,31.221255568787456,521.7278966924205,13016381,13096987
train,790,5.569422245025635,6.13092041015625,0.0003,0.5181522369384766,31.272581063210964,545.6537138878529,13182897,13264597
train,800,5.353229522705078,5.89334774017334,0.0003,0.4843173921108246,30.210829554125667,551.5240807985226,13350860,13433576
validation,800,5.628880738011114,6.196279628638256,,,,,,
train,810,5.486775875091553,6.040816307067871,0.0003,0.48381221294403076,31.353556733578444,535.569222423063,13517789,13601521
train,820,5.435745716094971,5.987262725830078,0.0003,0.44188618659973145,33.68894736468792,486.30192634550326,13684005,13768822
train,830,5.625652313232422,6.194665431976318,0.0003,0.46841713786125183,31.23707314953208,522.8722909414022,13850633,13936459
train,840,5.520458698272705,6.077951431274414,0.0003,0.47382068634033203,39.50753995962441,423.18504308510086,14016547,14103412
train,850,5.696465969085693,6.271918296813965,0.0003,0.4781932234764099,32.13731664977968,511.18144613709137,14183330,14271267
train,860,5.2632598876953125,5.794568061828613,0.0003,0.5147061347961426,32.39411753974855,516.729618563023,14350015,14438947
train,870,5.583050727844238,6.1459641456604,0.0003,0.48130378127098083,32.81719941645861,511.8047943962094,14517066,14607009
train,880,5.571817398071289,6.136227607727051,0.0003,0.4852362275123596,29.670425482094288,549.7056322917537,14683081,14774096
train,890,5.474576950073242,6.027251720428467,0.0003,0.46307048201560974,36.219982627779245,470.43092690308976,14849376,14941397
train,900,5.461083889007568,6.014298439025879,0.0003,0.4709227979183197,31.23599269427359,535.2159018485385,15017405,15110422
train,910,5.366772651672363,5.908283710479736,0.0003,0.5286353230476379,35.01356896571815,466.70477996686094,15184992,15279092
train,920,5.340378284454346,5.881257057189941,0.0003,0.5067976117134094,33.37327502295375,495.45631912443173,15352584,15447700
train,930,5.1682844161987305,5.689877033233643,0.0003,0.5068769454956055,40.86337287351489,413.08386491367116,15521020,15617235
