event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second,ce_tokens,input_tokens
validation,0,11.205765385370269,14.56557774227957,,,,,,
train,1,11.205385208129883,14.565340042114258,1.2839999999999999e-05,2.2309017181396484,33.87887856736779,505.3295954279319,17120,17164
train,10,10.458849906921387,13.717286109924316,0.000125835,1.9809316396713257,29.69124062359333,561.3103275569031,167780,168220
train,20,9.5888032913208,12.523338317871094,0.00025300949999999996,1.7263078689575195,27.463760076090693,611.3875140723302,337346,338252
train,30,8.6781644821167,11.323254585266113,0.0003,1.085633635520935,31.482836116105318,549.3151867329101,505867,507225
train,40,8.039230346679688,10.50362777709961,0.0003,0.7330164909362793,29.262614773586392,569.4638065987731,674759,676579
train,50,7.719813823699951,10.079085350036621,0.0003,0.7123457193374634,26.781126840040088,630.518652215708,841054,843318
train,60,7.3742828369140625,9.62120532989502,0.0003,0.69158536195755,29.969976272433996,563.4639095638006,1007853,1010555
train,70,7.283414840698242,9.503334045410156,0.0003,0.8972651958465576,32.85829083621502,502.12593473716225,1173469,1176619
train,80,7.0816874504089355,9.241523742675781,0.0003,0.6904320120811462,31.79902731999755,534.261624704353,1341542,1345136
train,90,7.303554534912109,9.519725799560547,0.0003,0.6966646909713745,29.27067558094859,565.6172832162373,1510459,1514493
train,100,6.914297103881836,9.034417152404785,0.0003,0.9007277488708496,32.20451255887747,510.67377498519255,1679022,1683514
train,110,7.052587509155273,9.200526237487793,0.0003,0.655247151851654,29.748669723048806,566.6808014255066,1846809,1851751
train,120,6.902698516845703,9.006778717041016,0.0003,0.6809794306755066,30.96865305863321,529.987531873767,2013303,2018681
train,130,6.710910797119141,8.765560150146484,0.0003,0.7450265288352966,31.50578237697482,528.664859063224,2180556,2186374
train,140,6.7640838623046875,8.828838348388672,0.0003,0.7152765393257141,32.640810672193766,531.1448963113265,2347322,2353584
train,150,6.615164756774902,8.635391235351562,0.0003,0.7318512797355652,34.24116897024214,481.29197967283824,2514018,2520744
train,160,6.62125301361084,8.637155532836914,0.0003,0.7250709533691406,28.60967347957194,577.2173531372678,2679765,2686921
train,170,6.613719940185547,8.624217987060547,0.0003,0.6124228239059448,32.85349568538368,506.4605653943422,2846186,2853782
train,180,6.661649227142334,8.686538696289062,0.0003,0.7349096536636353,30.186106575652957,546.907232260141,3013127,3021169
train,190,6.469999313354492,8.436602592468262,0.0003,0.7763051390647888,31.76618048734963,517.5944903589452,3179950,3188442
train,200,6.556155204772949,8.55002212524414,0.0003,0.7332616448402405,35.86427256837487,467.42897037823934,3347434,3356402
validation,200,6.715637799280253,8.752430763217104,,,,,,
train,210,6.5020432472229,8.477691650390625,0.0003,0.7811676263809204,32.17477745749056,522.8008188160421,3516551,3525973
train,220,6.390624046325684,8.332952499389648,0.0003,0.6939358115196228,34.95333454757929,484.5603493693846,3683535,3693403
train,230,6.060182571411133,7.904052734375,0.0003,0.669405996799469,37.501595828682184,446.9143147018165,3850345,3860669
train,240,6.334603309631348,8.262994766235352,0.0003,0.8556534647941589,29.033897303044796,578.6684379515964,4016754,4027518
train,250,6.515050888061523,8.491193771362305,0.0003,0.7059770822525024,36.04746855609119,475.5673750938949,4183778,4194976
train,260,6.433409214019775,8.387991905212402,0.0003,0.8195986747741699,33.29730876721442,506.73765011945017,4351551,4363175
train,270,6.213085174560547,8.103377342224121,0.0003,0.872426450252533,34.73800471611321,475.0704634554065,4517340,4529418
train,280,6.220892429351807,8.108473777770996,0.0003,0.6667333841323853,36.53413303755224,466.41314801380787,4684795,4697329
train,290,6.117986679077148,7.9772186279296875,0.0003,0.7312495708465576,33.663731111213565,510.4900565901795,4851076,4864064
train,300,6.203591346740723,8.082989692687988,0.0003,0.746529757976532,30.954760070890188,528.3516965579785,5018269,5031689
train,310,6.127992630004883,7.9894304275512695,0.0003,0.6930792927742004,32.33813463896513,508.87288904325675,5185873,5199719
train,320,6.275853633880615,8.18277645111084,0.0003,0.6970299482345581,33.2759324349463,507.1232799558734,5354976,5369284
train,330,6.459282398223877,8.42221450805664,0.0003,0.7292162179946899,27.76546724140644,593.72312580485,5522754,5537488
train,340,6.131673812866211,7.992986679077148,0.0003,0.7188383340835571,36.40479212626815,469.1140644551914,5691069,5706261
train,350,6.395671367645264,8.336236000061035,0.0003,0.7626662254333496,31.324144227430224,536.7744407611352,5859141,5874789
train,360,6.2674760818481445,8.168695449829102,0.0003,0.710426926612854,30.736344223842025,555.7915370673395,6027100,6043198
train,370,6.1138916015625,7.972980499267578,0.0003,0.7492027282714844,35.545123383402824,465.5772276128113,6195408,6211964
train,380,6.0478973388671875,7.88945198059082,0.0003,0.6796168088912964,30.740547370165586,542.8010047795749,6362386,6379388
train,390,6.148443698883057,8.01597785949707,0.0003,0.6337642669677734,33.56067506596446,505.80031440473573,6530457,6547905
train,400,6.164163112640381,8.037471771240234,0.0003,0.7689356803894043,33.55581337213516,504.1749342320742,6698159,6716063
validation,400,6.326245036693632,8.245156573756104,,,,,,
train,410,5.645086288452148,7.365058898925781,0.0003,0.7406370043754578,31.09608987532556,543.3480565479973,6865229,6883585
train,420,5.9686479568481445,7.78424072265625,0.0003,0.9826273918151855,32.489561798051,521.8599162829307,7031810,7050620
train,430,5.99574089050293,7.822250843048096,0.0003,0.6619440317153931,32.21842844039202,526.5309582491104,7198782,7218034
train,440,6.063477516174316,7.905698299407959,0.0003,0.7776668667793274,31.070573948323727,540.0286466515446,7365888,7385614
train,450,6.055070877075195,7.895063877105713,0.0003,0.8205126523971558,33.38270384259522,511.04308627727175,7533528,7553708
train,460,6.262237548828125,8.165931701660156,0.0003,0.8526910543441772,28.345305278897285,589.1628202866079,7700654,7721276
train,470,5.916019916534424,7.72100830078125,0.0003,0.6426272392272949,32.54730466939509,508.091228074873,7866579,7887663
train,480,5.680905342102051,7.415724754333496,0.0003,0.7090763449668884,32.618857473134995,507.55916308949753,8034437,8055975
train,490,5.891535758972168,7.683872699737549,0.0003,0.6998874545097351,32.53829747252166,503.49899265120786,8201802,8223786
train,500,5.8317413330078125,7.608572959899902,0.0003,0.7327466011047363,32.54367174766958,528.459115902665,8369290,8391734
train,510,6.017190933227539,7.848362445831299,0.0003,0.6997509598731995,33.79591330140829,492.0713297991275,8536620,8559536
train,520,5.655123710632324,7.383172035217285,0.0003,0.7818688750267029,32.5488402582705,511.6004093500323,8703768,8727144
train,530,5.885917663574219,7.683304786682129,0.0003,0.7496212720870972,33.46659547276795,488.72613927248784,8872485,8896313
train,540,5.775201797485352,7.539742469787598,0.0003,0.8094764351844788,29.289823949337006,558.0436409680086,9039546,9063822
train,550,5.83155632019043,7.607949733734131,0.0003,0.7194077372550964,35.43376071937382,487.10607199429705,9209248,9233984
train,560,5.658233165740967,7.383849143981934,0.0003,0.7327630519866943,32.234225019812584,512.6848866334583,9377180,9402372
train,570,6.061947822570801,7.909414768218994,0.0003,0.859664261341095,36.55080154724419,450.1679663230416,9544824,9570472
train,580,5.791948318481445,7.560642242431641,0.0003,0.851646363735199,33.415778467431664,493.6590065102823,9712403,9738515
train,590,5.869040012359619,7.663880825042725,0.0003,1.3098291158676147,35.08061824552715,477.785194168779,9879552,9906136
train,600,5.8210649490356445,7.598076820373535,0.0003,0.7275146245956421,32.008147679269314,542.205696309015,10047452,10074484
validation,600,6.063288724174029,7.906750919930823,,,,,,
train,610,5.475118637084961,7.14811897277832,0.0003,0.7207400798797607,34.89274272881448,478.9534640450951,10214206,10241688
train,620,5.579669952392578,7.28542947769165,0.0003,0.9980272054672241,34.97696242853999,476.9710930182791,10380549,10408493
train,630,5.524816036224365,7.211325645446777,0.0003,0.7542224526405334,35.064248563721776,467.7413796618139,10548763,10577177
train,640,5.6340179443359375,7.3550310134887695,0.0003,0.8440086245536804,31.97047065012157,524.2024799511756,10716146,10745002
train,650,5.790381908416748,7.554448127746582,0.0003,0.8137113451957703,30.71348242275417,532.8604478883581,10884805,10914109
train,660,5.69518518447876,7.436945915222168,0.0003,0.8429131507873535,36.745958680287,458.6626830623857,11051867,11081623
train,670,5.63981819152832,7.364922523498535,0.0003,1.0018428564071655,29.661424282938242,552.7381235509545,11218325,11248511
train,680,5.629720687866211,7.357588768005371,0.0003,0.8588231205940247,35.044091330841184,481.5362407513432,11387108,11417760
train,690,5.7860002517700195,7.546525001525879,0.0003,0.7991346120834351,30.673681454733014,543.821256819699,11553414,11584504
train,700,5.786670684814453,7.549260139465332,0.0003,0.8000714778900146,35.07823701016605,470.4626402751442,11719748,11751282
train,710,5.70060920715332,7.44619083404541,0.0003,0.8006735444068909,32.21539448387921,515.4368048576667,11886729,11918711
train,720,5.607717514038086,7.324306488037109,0.0003,0.8303131461143494,29.299046171829104,577.7321179921288,12053931,12086355
train,730,5.601418495178223,7.314435958862305,0.0003,0.7769575119018555,30.705415265634656,556.6770503550362,12223880,12256750
train,740,5.688722610473633,7.426436901092529,0.0003,0.7899611592292786,33.73276061192155,502.8346240362383,12392002,12425334
train,750,5.728031158447266,7.472982406616211,0.0003,1.4637982845306396,29.18873370066285,561.4495019915113,12559090,12592864
train,760,5.566103935241699,7.266012191772461,0.0003,0.7201665639877319,34.93545440584421,477.8240410466078,12726983,12761207
train,770,5.559148788452148,7.258158206939697,0.0003,0.7845633029937744,32.52623654156923,514.5999592854364,12893844,12928528
train,780,5.665955543518066,7.394702911376953,0.0003,0.8100912570953369,31.16421890258789,544.4705690535042,13061663,13096797
train,790,5.500042915344238,7.187108039855957,0.0003,0.8626171946525574,32.524603920057416,521.0824409009462,13228969,13264549
train,800,5.628364562988281,7.348133563995361,0.0003,0.8275724053382874,32.083104664459825,513.8218440019403,13397193,13433213
validation,800,5.855686939924099,7.641148646007641,,,,,,
train,810,5.420217514038086,7.080478668212891,0.0003,0.7884824275970459,33.51183968782425,488.63327565837807,13566518,13602988
train,820,5.480297565460205,7.153120517730713,0.0003,0.8204208016395569,31.138331972062588,526.3608858273193,13733234,13770138
train,830,5.376154899597168,7.022855758666992,0.0003,0.7437628507614136,33.86080661043525,485.10362405063984,13901894,13939264
train,840,5.510837554931641,7.194766521453857,0.0003,0.7374177575111389,32.76212327182293,500.97485635541835,14069972,14107792
train,850,5.501482009887695,7.18271541595459,0.0003,0.753762423992157,31.5730140786618,538.7828972431447,14237291,14275547
train,860,5.531773567199707,7.225715160369873,0.0003,0.7789083123207092,32.30525214970112,523.5062064097359,14404822,14443526
train,870,5.432945251464844,7.09906005859375,0.0003,0.8094357252120972,29.571880351752043,576.9670307417272,14571946,14611094
train,880,5.42215633392334,7.088315486907959,0.0003,0.9209451079368591,30.7873872295022,536.6483318911744,14738316,14777904
train,890,5.421597003936768,7.078119277954102,0.0003,0.7900128364562988,36.45458645373583,469.18650474081016,14906621,14946663
train,900,5.49677038192749,7.178589820861816,0.0003,0.7855756878852844,29.876431515440345,561.3789582377707,15073882,15114394
train,910,5.422405242919922,7.082655429840088,0.0003,0.7414655685424805,31.17431597597897,530.7253577832652,15242165,15283127
train,920,5.488827705383301,7.166780471801758,0.0003,0.7540348172187805,30.75569074228406,535.9658522426612,15408857,15450269
train,930,5.412619590759277,7.076229572296143,0.0003,0.8358800411224365,37.90849759802222,451.69292071583834,15574962,15616818
train,940,5.311857223510742,6.943163871765137,0.0003,0.7732897996902466,32.016566272825,525.8527681118024,15743260,15785574
train,950,5.634482383728027,7.359926223754883,0.0003,0.7758290767669678,34.95946687459946,481.90094146545886,15912460,15955230
train,960,5.4782915115356445,7.157910346984863,0.0002997317877158442,0.7941304445266724,29.177382227033377,575.7541875855957,16080273,16123471
train,970,5.552310943603516,7.253954887390137,0.0002974213181514486,0.7437018156051636,29.137324446812272,565.5289328324981,16249259,16292893
train,980,5.4398698806762695,7.0971832275390625,0.00029276949437187294,1.1115105152130127,32.06687093898654,531.1712524869856,16418601,16462665
train,990,5.328657150268555,6.965884208679199,0.000285969261335232,0.7792920470237732,33.43172427266836,515.9470645102705,16585644,16630154
train,1000,5.321165084838867,6.952610969543457,0.0002771082406476041,0.8022884130477905,31.929903235286474,522.456954444019,16752376,16797332
validation,1000,5.673713419798557,7.41019840702103,,,,,,
train,1010,5.462693214416504,7.141928195953369,0.0002663499316112623,0.7551178336143494,31.861778557300568,515.4137886705382,16918788,16964186
train,1020,5.416538238525391,7.080532073974609,0.0002538367611229284,0.7665177583694458,33.351397229358554,496.2610677501239,17085526,17131376
train,1030,5.404567718505859,7.068437576293945,0.0002396203472035528,0.7922267913818359,33.544213673099875,495.6741619295639,17254324,17300630
train,1040,5.22998046875,6.838850975036621,0.00022426988050773932,0.7514456510543823,30.75642815232277,547.267709912174,17421280,17468046
train,1050,5.352793216705322,6.999545097351074,0.00020777698972566848,0.7936146855354309,33.7663564607501,506.71738953797416,17589477,17636683
train,1060,5.325080394744873,6.96824312210083,0.00019072492470382152,0.8073615431785583,27.959995115175843,586.695381470092,17755885,17803531
train,1070,5.364065170288086,7.02200984954834,0.00017310198088740995,0.7529600262641907,35.08356631733477,480.05381914889244,17923541,17971665
train,1080,5.201041221618652,6.8110480308532715,0.00015543997371442563,0.8069108128547668,34.90721349231899,485.4583997009332,18090240,18138812
train,1090,5.26473331451416,6.891421794891357,0.000137859754606387,0.7305068373680115,30.72654414921999,538.7198742433326,18257727,18306733
train,1100,5.246135711669922,6.866017818450928,0.00012078635508942354,0.7201395630836487,36.54978847876191,450.399323365869,18424836,18474296
train,1110,5.196429252624512,6.805307388305664,0.00010444637428642833,0.7739956974983215,33.5920688174665,503.2140203050136,18592231,18642131
train,1120,5.129440784454346,6.71740198135376,8.90979617505334e-05,0.6924530267715454,29.261321486905217,570.5142198540404,18760237,18810575
train,1130,5.439780235290527,7.118494510650635,7.514947283302723e-05,0.694705069065094,36.57346544787288,468.2356399725855,18927228,18978028
train,1140,5.199213981628418,6.805732727050781,6.276260975086817e-05,0.6815028786659241,34.3049052413553,479.78561328769746,19093955,19145191
train,1150,5.105123996734619,6.680965423583984,5.206807558207366e-05,0.6508566737174988,36.08195686340332,459.3708723378983,19261684,19313376
train,1160,5.145456790924072,6.739662170410156,4.3313107377126596e-05,0.6667389869689941,36.01363223977387,468.8224694357021,19429792,19481922
train,1170,4.97158670425415,6.510802745819092,3.673578775841744e-05,0.6041002869606018,41.42975880205631,394.7886850644226,19596099,19648675
train,1180,4.9887285232543945,6.536316871643066,3.232508388654711e-05,0.6859721541404724,34.05179920606315,482.97007451728655,19763352,19816370
train,1190,5.081387996673584,6.649290084838867,3.0206678332835996e-05,0.6735929846763611,36.89234244264662,458.06253767354116,19929537,19983027
validation,1195,5.498143784134394,7.192210890974941,,,,,,
rank_verification,1195,,,,,,,,
