event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second,ce_tokens,input_tokens
validation,0,11.11579754286564,13.347303953451172,,,,,,
train,1,11.119340896606445,13.350752830505371,1.2579e-05,1.9360016584396362,101.15393347665668,165.80670097095611,16772,16868
train,10,11.091378211975098,13.314018249511719,0.00012473699999999998,1.7730424404144287,100.70269665494561,164.02738505204454,166316,167272
train,20,10.524550437927246,12.656768798828125,0.00025001324999999997,0.8116604685783386,81.43738559447229,204.96728717594047,333351,335221
train,30,9.748103141784668,11.727716445922852,0.0003,0.8475435376167297,72.26957164146006,227.17721479590477,501180,504027
train,40,8.740215301513672,10.501983642578125,0.0003,0.9170141816139221,86.70374331623316,188.90764543188337,667733,671514
train,50,8.04731559753418,9.643857955932617,0.0003,0.5063902735710144,88.13704196922481,194.43584237809796,835155,839862
train,60,7.690954208374023,9.199827194213867,0.0003,0.4463158845901489,88.4495720397681,193.4435589163407,1001745,1007412
train,70,7.368818759918213,8.812810897827148,0.0003,0.5153670310974121,75.07460759207606,219.3018455648609,1168303,1174883
train,80,7.285627365112305,8.71982479095459,0.0003,0.48102670907974243,81.41740990802646,203.8139019497855,1335698,1343198
train,90,7.090867519378662,8.484212875366211,0.0003,0.42087388038635254,83.46641882508993,204.03415217427295,1504292,1512776
train,100,6.919023036956787,8.275075912475586,0.0003,0.4094274044036865,89.22528349235654,186.236449463604,1671269,1680694
train,110,6.826512336730957,8.169408798217773,0.0003,0.4083525538444519,87.24149755947292,198.7013117029846,1839657,1850024
train,120,7.0352253913879395,8.422351837158203,0.0003,0.38636207580566406,79.8221978303045,205.68213412142987,2006746,2018083
train,130,6.709394931793213,8.03520679473877,0.0003,0.38215121626853943,74.06594803929329,221.35678316440593,2173124,2185375
train,140,6.63314151763916,7.945534706115723,0.0003,0.40589639544487,86.93283040635288,197.30175492763624,2340441,2353626
train,150,6.710844993591309,8.03831672668457,0.0003,0.38628754019737244,81.85453725606203,200.97847415027275,2506619,2520772
train,160,6.585078716278076,7.891125202178955,0.0003,0.40748944878578186,88.13545338995755,193.70184577668766,2674343,2689422
train,170,6.549383163452148,7.849808692932129,0.0003,0.3590259850025177,95.22052816860378,181.24243093297952,2842709,2858770
train,180,6.539676189422607,7.841104984283447,0.0003,0.3630381226539612,77.17612347379327,214.01696867566412,3010709,3027705
train,190,6.32701301574707,7.584945201873779,0.0003,0.4800691306591034,93.33476713299751,178.0901212976131,3179021,3196935
train,200,6.38028621673584,7.645405292510986,0.0003,0.4044787585735321,80.38133978098631,211.52919379457705,3346126,3365034
validation,200,6.648169600893969,7.974190568394136,,,,,,
train,210,6.531874179840088,7.832924842834473,0.0003,0.3562135398387909,77.15370731987059,214.92162303041243,3512673,3532508
train,220,6.1847333908081055,7.417126655578613,0.0003,0.383102685213089,80.24797516316175,204.07991562032515,3680270,3701088
train,230,6.087347984313965,7.298445701599121,0.0003,0.35614416003227234,78.28560397215188,216.08059645317982,3847759,3869495
train,240,6.069072723388672,7.279900074005127,0.0003,0.3768339157104492,94.46190594136715,179.75500103226318,4015484,4038149
train,250,6.2272257804870605,7.470457077026367,0.0003,0.41680797934532166,80.95670415274799,202.42918942301984,4182971,4206590
train,260,6.336223602294922,7.601877689361572,0.0003,0.3695499002933502,77.34988350234926,217.06561457833428,4348983,4373521
train,270,6.024910926818848,7.223737716674805,0.0003,0.4698849320411682,76.94727147556841,213.14595937566799,4515244,4540700
train,280,6.177145957946777,7.416043281555176,0.0003,0.3692252039909363,87.13269873708487,187.3234759920633,4680257,4706705
train,290,6.1033244132995605,7.3256635665893555,0.0003,0.3702850639820099,77.27444075793028,212.60587380328568,4845705,4873082
