event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second,ce_tokens,input_tokens
train,300,6.103887557983398,7.333801746368408,0.0003,0.48277243971824646,30.431004978716373,543.1959940712172,5001683,5032683
train,310,6.204572677612305,7.451386451721191,0.0003,0.47801294922828674,30.762232940644026,534.7141097246899,5169201,5201196
train,320,6.244479656219482,7.49981689453125,0.0003,0.4739340841770172,33.9079453907907,505.4272620320614,5337680,5370670
train,330,6.119167804718018,7.346563339233398,0.0003,0.4717361032962799,36.584618628025055,449.4238457744882,5504705,5538774
train,340,6.1045241355896,7.332096099853516,0.0003,0.4798702001571655,31.510018093511462,533.1637687462786,5670368,5705429
train,350,6.041301250457764,7.252930164337158,0.0003,0.5387217998504639,27.82840610668063,594.4645171765192,5836328,5872403
train,360,5.952361583709717,7.149919509887695,0.0003,0.4973922073841095,31.706149980425835,522.8007818746013,6002647,6039832
train,370,5.985663414001465,7.186324119567871,0.0003,0.48569175601005554,33.30561591871083,517.9606959410268,6169367,6207559
train,380,5.716852188110352,6.86722993850708,0.0003,0.47689512372016907,36.25699699856341,469.50937499524554,6337229,6376440
train,390,6.029146671295166,7.241460800170898,0.0003,0.5115609169006348,34.958488032221794,466.0956728157568,6503591,6543879
train,400,6.099615097045898,7.324288845062256,0.0003,0.4762101173400879,33.14091249555349,518.7545757017598,6670456,6711763
validation,400,6.085030762406434,7.306839852354631,,,,,,
train,410,5.8718695640563965,7.050992012023926,0.0003,0.4603995978832245,32.59030088596046,504.0456686018683,6837045,6879352
train,420,5.928186416625977,7.121712684631348,0.0003,0.46271735429763794,33.39768013730645,506.921436770351,7005044,7048422
train,430,5.693601131439209,6.836686134338379,0.0003,0.4692031443119049,34.90750818140805,483.16253089021507,7171591,7215973
train,440,5.968478202819824,7.166566848754883,0.0003,0.5206072330474854,33.06553138792515,509.62435178506274,7339138,7384521
train,450,5.6548752784729,6.792281150817871,0.0003,0.5187966823577881,34.501339530572295,486.24199026053657,7506079,7552552
train,460,6.003642559051514,7.206210136413574,0.0003,0.48930624127388,30.421071004122496,556.2263076703302,7672521,7720006
train,470,5.893343925476074,7.078514575958252,0.0003,0.48328790068626404,31.780045568943024,536.2799107077188,7839271,7887762
train,480,5.690077304840088,6.834527015686035,0.0003,0.5250412225723267,34.49407796189189,479.0967312782638,8004977,8054562
train,490,5.584613800048828,6.708929061889648,0.0003,0.5209027528762817,31.63169096969068,529.6586899528576,8171720,8222305
train,500,5.888589382171631,7.069419860839844,0.0003,0.47061705589294434,34.57691868022084,486.3649116779133,8339524,8391133
train,510,5.898857593536377,7.079373836517334,0.0003,0.5598683953285217,36.593332750722766,446.830030797811,8506895,8559590
train,520,5.785516738891602,6.9492573738098145,0.0003,0.46683260798454285,34.797862907871604,487.1850907880056,8674362,8728070
train,530,5.8262739181518555,6.994165420532227,0.0003,0.5005934238433838,31.8282861225307,514.8250815930875,8842519,8897321
train,540,5.545636177062988,6.660114765167236,0.0003,0.5262851119041443,30.761970028281212,540.5700605231727,9009666,9065474
train,550,5.661464214324951,6.798863887786865,0.0003,0.5063055157661438,33.2303860578686,490.8158446187527,9175409,9232209
train,560,5.6212005615234375,6.748775482177734,0.0003,0.4992910921573639,34.41061454825103,488.6282974232611,9342898,9400803
train,570,5.832401275634766,7.003252029418945,0.0003,0.48813727498054504,30.79300459101796,534.6668900508137,9508467,9567384
train,580,5.546084880828857,6.6588850021362305,0.0003,0.5030806064605713,35.66876894980669,457.01044583116584,9674559,9734503
train,590,5.510336875915527,6.615768909454346,0.0003,0.5040474534034729,33.14636500924826,504.3086925319269,9841408,9902438
train,600,5.65489387512207,6.789915561676025,0.0003,0.5065009593963623,31.268728736788034,538.4932704408252,10008845,10070883
validation,600,5.829519139397184,6.99858517369325,,,,,,
train,610,5.7348856925964355,6.886171340942383,0.0003,0.47915855050086975,30.814437996596098,558.6666874113247,10175978,10239027
train,620,5.717508316040039,6.867131233215332,0.0003,0.48118719458580017,33.189995523542166,492.70871363632966,10343910,10408042
train,630,5.623605728149414,6.7530035972595215,0.0003,0.5280312895774841,39.807314394041896,418.4155664239676,10510188,10575326
train,640,5.655554294586182,6.79347562789917,0.0003,0.48259440064430237,31.867016131058335,517.8081290114183,10676694,10742830
train,650,5.574461936950684,6.695727348327637,0.0003,0.519356369972229,33.38438158668578,487.95272596862213,10843217,10910428
train,660,5.80633020401001,6.973074436187744,0.0003,0.5623467564582825,30.02138027176261,562.6323589088031,11010210,11078412
train,670,5.502521514892578,6.606840133666992,0.0003,0.5823414921760559,30.386436136439443,566.0420301600866,11178119,11247344
train,680,5.747171401977539,6.8986310958862305,0.0003,0.5083270072937012,31.877043452113867,540.043810081089,11346490,11416791
train,690,5.740396499633789,6.892947673797607,0.0003,0.506028950214386,34.709828620776534,472.5462686434046,11513651,11584996
train,700,5.511519432067871,6.614993572235107,0.0003,0.5319847464561462,31.86308823339641,512.1914071999664,11680466,11752881
train,710,5.641502380371094,6.773397445678711,0.0003,0.47220924496650696,36.29296535626054,467.4184055636476,11847784,11921210
train,720,5.697290420532227,6.840439796447754,0.0003,0.5427521467208862,33.518921457231045,497.27137018020636,12014521,12088967
train,730,5.561626434326172,6.674563407897949,0.0003,0.5457335710525513,30.60240369103849,548.8784531300978,12181881,12257399
train,740,5.712771892547607,6.855348587036133,0.0003,0.5419305562973022,29.422891575843096,580.6363373892991,12348480,12424999
train,750,5.542203426361084,6.656301021575928,0.0003,0.49820050597190857,30.65638003870845,536.1689794830874,12515657,12593188
train,760,5.498117446899414,6.598503112792969,0.0003,0.5968911051750183,35.25742099434137,489.59905498392686,12683238,12761855
train,770,5.644862651824951,6.776813983917236,0.0003,0.5803205370903015,29.83382011950016,546.3262812041476,12849952,12929573
train,780,5.560077667236328,6.675726413726807,0.0003,0.5375089645385742,31.293739691376686,520.5194444845658,13016381,13096987
train,790,5.559432506561279,6.674422740936279,0.0003,0.5361286997795105,32.26338825561106,528.8967130422927,13182897,13264597
train,800,5.327059745788574,6.395511150360107,0.0003,0.5141066908836365,29.40057935193181,566.7235261098757,13350860,13433576
validation,800,5.610693430774751,6.7358921442183695,,,,,,
train,810,5.471696376800537,6.569128036499023,0.0003,0.5234299898147583,30.353389766067266,553.2166301495641,13517789,13601521
train,820,5.424147605895996,6.516163349151611,0.0003,0.48903247714042664,34.91013942100108,469.2905921236279,13684005,13768822
train,830,5.609280586242676,6.739377975463867,0.0003,0.5101965665817261,30.548761243000627,534.6534306278046,13850633,13936459
train,840,5.503951072692871,6.609314441680908,0.0003,0.517980694770813,40.6082568038255,411.7142994038835,14016547,14103412
train,850,5.670446395874023,6.812795162200928,0.0003,0.5674169659614563,32.785917872563004,501.0687839777645,14183330,14271267
train,860,5.239438056945801,6.290791034698486,0.0003,0.6264724731445312,33.43574149720371,500.63193607953673,14350015,14438947
train,870,5.572012901306152,6.687535285949707,0.0003,0.5220559239387512,32.067491544410586,523.7703104010818,14517066,14607009
train,880,5.5635666847229,6.6823225021362305,0.0003,0.5758960843086243,29.081935301423073,560.8292512500673,14683081,14774096
train,890,5.457204341888428,6.551650047302246,0.0003,0.4892478883266449,36.20528718456626,470.6218711410596,14849376,14941397
train,900,5.436806678771973,6.530259132385254,0.0003,0.49553182721138,33.13510644622147,504.540404212476,15017405,15110422
train,910,5.338254928588867,6.412838459014893,0.0003,0.5808327794075012,34.49098831228912,473.7759281365014,15184992,15279092
train,920,5.304594039916992,6.3744893074035645,0.0003,0.5272558927536011,31.74022870697081,520.947727020271,15352584,15447700
train,930,5.140093803405762,6.1716814041137695,0.0003,0.5255666375160217,41.50552568770945,406.69283716597954,15521020,15617235
train,940,5.178247451782227,6.221479892730713,0.0003,0.5011031031608582,37.00446562282741,457.5663967852286,15688575,15785793
train,950,5.299678325653076,6.364683628082275,0.0003,0.5337818264961243,33.41868410632014,507.7399201601421,15857078,15955310
train,960,5.287293434143066,6.352005481719971,0.00029997900023518695,0.5456488132476807,33.39739287644625,504.47051547793643,16022458,16121770
train,970,5.42438268661499,6.512775897979736,0.00029852042912834157,0.5631008744239807,33.284030785784125,491.6772281976623,16188679,16288985
train,980,5.200648784637451,6.242743015289307,0.00029475341024080875,0.598048210144043,33.9283588770777,488.4999023986846,16356134,16457415
train,990,5.323864936828613,6.396059989929199,0.00028871942737254886,0.5348882079124451,34.0568805038929,489.50460973941546,16524198,16626540
train,1000,5.1731462478637695,6.21500825881958,0.0002806539664754198,0.5636310577392578,32.323104094713926,519.1951846835312,16690053,16793397
validation,1000,5.4385005604744645,6.531718940720259,,,,,,
train,1010,5.48565673828125,6.5897040367126465,0.00027052323924866515,0.5670201182365417,34.28944367170334,497.55837870531684,16857506,16961856
train,1020,5.239553928375244,6.2938551902771,0.000258803376871417,0.5866523385047913,35.390903083607554,462.1244041544492,17021901,17127319
train,1030,5.3027024269104,6.373388290405273,0.00024516804466722086,0.5722823739051819,36.949391555041075,466.96303440607005,17190449,17296886
train,1040,5.380754470825195,6.466740608215332,0.00023021915107208495,0.509625256061554,30.294394036754966,555.4493012662501,17358036,17465500
train,1050,5.27482795715332,6.338335990905762,0.00021421753762681042,0.5366818904876709,33.05231745354831,492.55245181763405,17524858,17633406
train,1060,5.21220064163208,6.266058444976807,0.00019740856515118292,0.5177391171455383,34.338745445013046,478.6138744153458,17691327,17800909
train,1070,5.1822099685668945,6.228047847747803,0.0001801202465906895,0.5256059169769287,35.647447193041444,466.8216467194432,17857095,17967683
train,1080,5.153359889984131,6.19366455078125,0.0001624015017957856,0.5029153227806091,31.94768125936389,516.4068048025997,18024509,18136190
train,1090,5.303869724273682,6.377690315246582,0.00014481137740877796,0.5072875022888184,35.61122517846525,468.50395953490295,18191124,18303808
train,1100,5.159207344055176,6.20100212097168,0.00012747296418066703,0.5107244253158569,30.364853939041495,566.9383437364696,18358657,18472331
train,1110,5.102398872375488,6.132840633392334,0.00011086617248293036,0.5266395211219788,28.906583985313773,578.9684456836153,18525337,18640078
train,1120,5.10353946685791,6.136380195617676,9.51425814837885e-05,0.5279603600502014,31.404029378667474,529.4225081604949,18692493,18808253
train,1130,5.278875350952148,6.345840930938721,8.070548944159808e-05,0.4872443377971649,29.151222268119454,593.9030563028554,18858632,18975406
train,1140,5.306501865386963,6.379428386688232,6.769475925781868e-05,0.4928494095802307,30.535239381715655,549.8565048110861,19024864,19142707
train,1150,5.1909685134887695,6.240301132202148,5.634362302702677e-05,0.5060802698135376,30.5001965072006,534.291639601495,19191043,19309904
train,1160,5.2338175773620605,6.291134357452393,4.6776221300492214e-05,0.48652729392051697,33.0663142260164,523.1608180384749,19358482,19478344
train,1170,4.839507579803467,5.821188926696777,3.931785307778643e-05,0.49498796463012695,34.6599625069648,477.9289647722879,19524176,19645112
train,1180,5.053748607635498,6.078291416168213,3.390938447737884e-05,0.49246054887771606,30.27552170306444,555.3331224115029,19692839,19814772
train,1190,5.035259246826172,6.057546615600586,3.0807100491091e-05,0.46281325817108154,31.827774407342076,528.8776960828571,19860704,19983708
validation,1199,5.215082979486988,6.269545358279823,,,,,,
