event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second,ce_tokens,input_tokens
train,580,5.574492931365967,5.574492931365967,0.0003,0.4468790888786316,32.33955300971866,504.0576780730778,9674559,9734503
train,590,5.539102077484131,5.539102077484131,0.0003,0.4403228759765625,31.292339460924268,534.1882482411964,9841408,9902438
train,600,5.694186687469482,5.694186687469482,0.0003,0.476663738489151,28.414315447211266,592.588620735277,10008845,10070883
validation,600,5.86067815559192,5.86067815559192,,,,,,
train,610,5.759698867797852,5.759698867797852,0.0003,0.430225670337677,29.140042698010802,590.7678371787408,10175978,10239027
train,620,5.741656303405762,5.741656303405762,0.0003,0.41188064217567444,30.133329639211297,542.6881196268631,10343910,10408042
train,630,5.658096790313721,5.658096790313721,0.0003,0.4983173906803131,32.776111379265785,508.1749877911572,10510188,10575326
train,640,5.684741973876953,5.684741973876953,0.0003,0.4197797477245331,29.606219058856368,557.3491153056882,10676694,10742830
train,650,5.606050491333008,5.606050491333008,0.0003,0.429288774728775,29.98712921515107,543.2330611951156,10843217,10910428
train,660,5.838440895080566,5.838440895080566,0.0003,0.4498109221458435,27.18402929790318,621.3574821780697,11010210,11078412
train,670,5.5372161865234375,5.5372161865234375,0.0003,0.43929579854011536,29.138694550842047,590.2803905641324,11178119,11247344
train,680,5.7842020988464355,5.7842020988464355,0.0003,0.4502568542957306,30.128107888624072,571.3933335488396,11346490,11416791
train,690,5.783517360687256,5.783517360687256,0.0003,0.4537098705768585,31.951201528310776,513.3453271066128,11513651,11584996
train,700,5.5571064949035645,5.5571064949035645,0.0003,0.4447382092475891,28.472494771704078,573.1847571087726,11680466,11752881
train,710,5.671385288238525,5.671385288238525,0.0003,0.4225510358810425,34.29594378732145,494.63575358061047,11847784,11921210
train,720,5.745914459228516,5.745914459228516,0.0003,0.4510021209716797,28.556091772392392,583.6933195499245,12014521,12088967
train,730,5.598895072937012,5.598895072937012,0.0003,0.4726923406124115,30.340825898572803,553.6105067195983,12181881,12257399
train,740,5.75733757019043,5.75733757019043,0.0003,0.44944706559181213,27.5499873701483,620.109177200978,12348480,12424999
train,750,5.585081577301025,5.585081577301025,0.0003,0.4220978617668152,28.367603734135628,579.4285676735128,12515657,12593188
train,760,5.553609371185303,5.553609371185303,0.0003,0.45061472058296204,30.127602694556117,572.9629461397253,12683238,12761855
train,770,5.7047224044799805,5.7047224044799805,0.0003,0.5323224067687988,29.36627536267042,555.0244216778962,12849952,12929573
train,780,5.600788116455078,5.600788116455078,0.0003,0.4409157931804657,29.12801466882229,559.2210861331114,13016381,13096987
train,790,5.612104892730713,5.612104892730713,0.0003,0.48749005794525146,28.81381424702704,592.2159369011908,13182897,13264597
train,800,5.3655805587768555,5.3655805587768555,0.0003,0.4386638104915619,27.145280368626118,613.8083590861545,13350860,13433576
validation,800,5.65662067575994,5.65662067575994,,,,,,
train,810,5.514322280883789,5.514322280883789,0.0003,0.46298593282699585,27.67074777185917,606.8502426622988,13517789,13601521
train,820,5.468883037567139,5.468883037567139,0.0003,0.41662928462028503,31.02086783014238,528.1283582943787,13684005,13768822
train,830,5.638242721557617,5.638242721557617,0.0003,0.4395415186882019,28.392634835094213,575.2548185423033,13850633,13936459
train,840,5.54855489730835,5.54855489730835,0.0003,0.4542714059352875,36.34879336506128,459.9602477057855,14016547,14103412
train,850,5.724953651428223,5.724953651428223,0.0003,0.475200891494751,30.047309271991253,546.7378077448499,14183330,14271267
train,860,5.292755126953125,5.292755126953125,0.0003,0.5010419487953186,29.85036825761199,560.7636011569631,14350015,14438947
train,870,5.61612606048584,5.61612606048584,0.0003,0.45595407485961914,29.757907135412097,564.4214132254165,14517066,14607009
train,880,5.610246658325195,5.610246658325195,0.0003,0.4576279819011688,26.93413134291768,605.5513650076823,14683081,14774096
train,890,5.49974250793457,5.49974250793457,0.0003,0.4224775731563568,33.33673890866339,511.11778049687956,14849376,14941397
train,900,5.492729663848877,5.492729663848877,0.0003,0.4472406506538391,28.24373277463019,591.9189270554518,15017405,15110422
train,910,5.377896785736084,5.377896785736084,0.0003,0.4893777072429657,33.51185366511345,487.6185054785951,15184992,15279092
train,920,5.371666431427002,5.371666431427002,0.0003,0.46280863881111145,29.821551512926817,554.4647800377702,15352584,15447700
train,930,5.201549053192139,5.201549053192139,0.0003,0.4533146619796753,38.673293970525265,436.4769138327095,15521020,15617235
train,940,5.219035625457764,5.219035625457764,0.0003,0.4174557030200958,32.38846643641591,522.7786883099392,15688575,15785793
train,950,5.373964309692383,5.373964309692383,0.0003,0.4863237738609314,31.28387445397675,542.3880608190799,15857078,15955310
train,960,5.33779764175415,5.33779764175415,0.00029997900023518695,0.47212809324264526,31.13001835346222,541.2139436829532,16022458,16121770
train,970,5.486949920654297,5.486949920654297,0.00029852042912834157,0.4733501672744751,30.428094314411283,537.8253344064747,16188679,16288985
train,980,5.271782875061035,5.271782875061035,0.00029475341024080875,0.4876551628112793,30.91991869546473,536.0298700407333,16356134,16457415
train,990,5.408768177032471,5.408768177032471,0.00028871942737254886,0.4905640482902527,29.634541112929583,562.5529997738491,16524198,16626540
train,1000,5.234465599060059,5.234465599060059,0.0002806539664754198,0.4620291590690613,30.925473395735025,542.6594375856645,16690053,16793397
validation,1000,5.499356108200707,5.499356108200707,,,,,,
train,1010,5.543307781219482,5.543307781219482,0.00027052323924866515,0.4948028028011322,30.989179112017155,550.5470131470502,16857506,16961856
train,1020,5.292321681976318,5.292321681976318,0.000258803376871417,0.48990756273269653,30.992003610357642,527.7167686742944,17021901,17127319
train,1030,5.345524787902832,5.345524787902832,0.00024516804466722086,0.4332921504974365,32.33302195928991,533.6340049415822,17190449,17296886
train,1040,5.440055847167969,5.440055847167969,0.00023021915107208495,0.4572548270225525,29.817051745951176,564.3415097968202,17358036,17465500
train,1050,5.339468479156494,5.339468479156494,0.00021421753762681042,0.4443461298942566,28.441137362271547,572.4103010590622,17524858,17633406
train,1060,5.258995532989502,5.258995532989502,0.00019740856515118292,0.4522218108177185,32.177521370351315,510.76028544396746,17691327,17800909
train,1070,5.249484062194824,5.249484062194824,0.0001801202465906895,0.45756685733795166,33.473423302173615,497.1406673819169,17857095,17967683
train,1080,5.207728385925293,5.207728385925293,0.0001624015017957856,0.450948029756546,29.63185418024659,556.76569882009,18024509,18136190
train,1090,5.369151592254639,5.369151592254639,0.00014481137740877796,0.4635692536830902,32.60990406572819,511.62370690732183,18191124,18303808
train,1100,5.236123561859131,5.236123561859131,0.00012747296418066703,0.44861161708831787,28.585421504452825,602.230056230529,18358657,18472331
train,1110,5.189579486846924,5.189579486846924,0.00011086617248293036,0.4471621513366699,26.985732147470117,620.179578917557,18525337,18640078
train,1120,5.179901123046875,5.179901123046875,9.51425814837885e-05,0.4629637598991394,29.654837485402822,560.6505180877796,18692493,18808253
train,1130,5.3470587730407715,5.3470587730407715,8.070548944159808e-05,0.46777278184890747,27.109344225376844,638.6358834823247,18858632,18975406
train,1140,5.385379314422607,5.385379314422607,6.769475925781868e-05,0.4426532983779907,30.23137885145843,555.3832024168495,19024864,19142707
train,1150,5.259514331817627,5.259514331817627,5.634362302702677e-05,0.4495638906955719,28.25276055932045,576.7931939176127,19191043,19309904
train,1160,5.303442478179932,5.303442478179932,4.6776221300492214e-05,0.4342503547668457,31.245488822460175,553.6479233304544,19358482,19478344
train,1170,4.923074245452881,4.923074245452881,3.931785307778643e-05,0.43808168172836304,32.20520569756627,514.3578387779653,19524176,19645112
train,1180,5.122765064239502,5.122765064239502,3.390938447737884e-05,0.43481573462486267,28.414265738800168,591.7098176864574,19692839,19814772
train,1190,5.099287509918213,5.099287509918213,3.0807100491091e-05,0.4067799746990204,30.057942925021052,560.018363265563,19860704,19983708
validation,1199,5.289296183661418,5.289296183661418,,,,,,
