event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second,ce_tokens,input_tokens
validation,0,11.11579754286564,12.2355614898743,,,,,,
train,1,11.119267463684082,12.238964080810547,1.2579e-05,1.9195573329925537,70.52716458775103,237.8090782188189,16772,16868
train,10,11.111003875732422,12.228322982788086,0.00012473699999999998,1.9074690341949463,71.94099426083267,229.60483337374458,166316,167272
train,20,11.089606285095215,12.199019432067871,0.00025001324999999997,1.8784970045089722,69.6126149520278,239.78412549942237,333351,335221
train,30,10.61225700378418,11.66351318359375,0.0003,4.115279197692871,67.63981632143259,242.7268566487478,501180,504027
train,40,9.819585800170898,10.792215347290039,0.0003,13.583352088928223,59.82511552236974,273.7813350962203,667733,671514
train,50,8.959266662597656,9.837392807006836,0.0003,0.8827157020568848,70.83683833293617,241.92214677136445,835155,839862
train,60,8.492587089538574,9.328156471252441,0.0003,0.515841007232666,66.80553917586803,256.1164869122199,1001745,1007412
train,70,8.346080780029297,9.15456485748291,0.0003,0.682174801826477,54.80650717578828,300.4022852102725,1168303,1174883
train,80,8.413652420043945,9.21338939666748,0.0003,1.0356186628341675,58.17763685621321,285.22987348235347,1335698,1343198
train,90,8.33565616607666,9.117030143737793,0.0003,1.1082834005355835,60.45060118287802,281.7176283901634,1504292,1512776
train,100,8.274552345275879,9.041217803955078,0.0003,0.952215313911438,71.12133092433214,233.64298423604114,1671269,1680694
train,110,8.19364070892334,8.945990562438965,0.0003,6.174101829528809,68.1929519418627,254.20515619823587,1839657,1850024
train,120,8.301294326782227,9.06893539428711,0.0003,0.7592998743057251,63.9942873287946,256.55415014853406,2006746,2018083
train,130,8.050459861755371,8.78378677368164,0.0003,0.7581237554550171,56.63071231171489,289.5072184463492,2173124,2185375
train,140,7.956420421600342,8.68510627746582,0.0003,1.1845332384109497,70.9185032658279,241.8550760400029,2340441,2353626
train,150,7.950713157653809,8.686473846435547,0.0003,1.7030086517333984,64.94504196569324,253.30648040369465,2506619,2520772
train,160,7.742772102355957,8.464326858520508,0.0003,1.6485191583633423,69.6981595903635,244.94190521438648,2674343,2689422
train,170,7.640538215637207,8.358574867248535,0.0003,1.6021859645843506,77.07260408997536,223.9187348574966,2842709,2858770
train,180,7.665793418884277,8.389702796936035,0.0003,2.0886075496673584,69.21835346147418,238.62168303661105,3010709,3027705
train,190,7.427030086517334,8.130757331848145,0.0003,1.2510782480239868,77.98401682823896,213.14624042270378,3179021,3196935
train,200,7.478573799133301,8.189027786254883,0.0003,2.254091262817383,69.09263401664793,246.0899087434286,3346126,3365034
validation,200,7.62203134003976,8.353650991006257,,,,,,
train,210,7.589815616607666,8.310827255249023,0.0003,2.2246644496917725,66.78213951177895,248.29992152430648,3512673,3532508
train,220,7.287961006164551,7.981661796569824,0.0003,1.1598600149154663,71.15232692845166,230.16815762706045,3680270,3701088
train,230,7.123952865600586,7.804486274719238,0.0003,1.1302653551101685,69.6193015333265,242.97859397371823,3847759,3869495
train,240,7.124118328094482,7.8091840744018555,0.0003,1.4218145608901978,83.25253109633923,203.95776292195688,4015484,4038149
train,250,7.211176872253418,7.904363632202148,0.0003,1.0881609916687012,70.74442972801626,231.6507471048284,4182971,4206590
train,260,7.278270721435547,7.982438087463379,0.0003,1.855594515800476,70.75351771339774,237.3026888643401,4348983,4373521
train,270,7.04300594329834,7.725669860839844,0.0003,1.0838998556137085,66.9842434246093,244.84862650511695,4515244,4540700
train,280,7.100006103515625,7.790769577026367,0.0003,0.980469286441803,79.76369727216661,204.62943115972547,4680257,4706705
train,290,7.011593818664551,7.691946983337402,0.0003,3.2273812294006348,71.11307264491916,231.02643985070176,4845705,4873082
train,300,6.909526824951172,7.584624290466309,0.0003,0.9531298279762268,75.95321882329881,215.3957429778017,5013345,5041641
train,310,6.822597503662109,7.485795021057129,0.0003,1.148129940032959,68.78756648302078,241.6279692653854,5180821,5210075
train,320,6.896733283996582,7.573514938354492,0.0003,0.9845268130302429,74.44242629595101,228.94202738965515,5348960,5379126
train,330,6.781627178192139,7.448301315307617,0.0003,0.7796361446380615,66.68607324920595,255.57060371976448,5517174,5548239
train,340,6.720342636108398,7.378145694732666,0.0003,2.0517632961273193,77.34132695570588,222.30029761251183,5685152,5717213
train,350,6.8207855224609375,7.494436264038086,0.0003,0.6282492280006409,79.6400755662471,204.70849486372794,5852129,5885143
train,360,6.698512554168701,7.35819149017334,0.0003,0.6461198329925537,74.29932753369212,225.53366976842815,6019925,6053872
train,370,6.70405912399292,7.364732265472412,0.0003,0.7027669548988342,77.74094907008111,216.5268137494123,6186887,6221811
train,380,6.649196624755859,7.307259559631348,0.0003,0.5291376113891602,77.77660091035068,216.0546977280372,6354389,6390235
train,390,6.757112503051758,7.428153991699219,0.0003,0.6313908696174622,74.19289056397974,231.94944784042258,6521904,6558723
train,400,6.543473720550537,7.195608139038086,0.0003,0.5598549246788025,69.59508228860795,237.9909536037894,6687769,6725500
validation,400,6.814392439620603,7.495196476809411,,,,,,
train,410,6.680258750915527,7.343709945678711,0.0003,0.5987720489501953,73.77930212393403,222.29811787118422,6854011,6892672
train,420,6.251799583435059,6.8739519119262695,0.0003,0.5515833497047424,76.50457159988582,216.20930166772789,7019373,7058951
train,430,6.4197916984558105,7.058002471923828,0.0003,0.5687100887298584,75.27039105072618,224.57701845348546,7186752,7227294
train,440,6.518383979797363,7.168908596038818,0.0003,1.2276597023010254,78.95840687863529,210.27526588169385,7353033,7394508
train,450,6.601686477661133,7.259939193725586,0.0003,0.5450758337974548,70.45554510131478,231.70638984518135,7520405,7562877
train,460,6.394970893859863,7.0352067947387695,0.0003,0.47900405526161194,68.39824730716646,246.70222797115474,7688665,7732064
