event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second
train,590,5.559015274047852,6.129936218261719,0.0003,0.3494859039783478,56.774624360725284,303.69201371462384
train,600,5.357998371124268,5.909022331237793,0.0003,0.3596644103527069,52.636649584397674,318.58030730304296
validation,600,5.704259550008269,6.290744073909731,,,,
train,610,5.318863868713379,5.866130828857422,0.0003,0.36104491353034973,51.9222943559289,323.6759894467367
train,620,5.374300003051758,5.9284868240356445,0.0003,0.35034799575805664,50.36728955619037,327.3354620682318
train,630,5.126212120056152,5.654825687408447,0.0003,0.3460645079612732,51.22386699542403,324.3214730641887
train,640,5.329041004180908,5.877800941467285,0.0003,0.3660171627998352,52.464819772168994,318.1369929884725
train,650,5.293613433837891,5.840885162353516,0.0003,0.425263911485672,50.627064345404506,332.1148523502377
train,660,5.140043258666992,5.6729865074157715,0.0003,0.3747784495353699,51.21433215215802,321.0819961713998
train,670,5.318982124328613,5.8678388595581055,0.0003,0.3707500398159027,46.13882714509964,357.87645724223233
train,680,5.356560707092285,5.909480094909668,0.0003,0.3478339612483978,52.617489552125335,321.8701641632372
train,690,5.234302520751953,5.7751688957214355,0.0003,0.33656957745552063,51.332751866430044,330.6855639489123
train,700,5.265004634857178,5.81050968170166,0.0003,0.35562869906425476,51.138517713174224,330.1620921963166
train,710,5.3327131271362305,5.88226318359375,0.0003,0.3591892421245575,54.790136743336916,299.5429647653851
train,720,5.087695121765137,5.615466117858887,0.0003,0.37072136998176575,50.81907279416919,329.6203389590759
train,730,5.4338483810424805,5.991323471069336,0.0003,0.41837650537490845,53.32704599201679,308.88641389335356
train,740,5.325776100158691,5.877574443817139,0.0003,0.36906659603118896,53.89697956852615,310.33278921936784
train,750,5.125349998474121,5.657833099365234,0.0003,0.3575269877910614,58.74432189576328,288.3853188408633
train,760,5.006690979003906,5.525659561157227,0.0003,0.35371220111846924,48.626986311748624,343.6157834844679
train,770,5.282843589782715,5.829598903656006,0.0003,0.3690958321094513,51.779115894809365,315.3008644096338
train,780,5.086219787597656,5.612764358520508,0.0003,0.36450818181037903,50.56400934793055,324.63802241330416
train,790,5.027015686035156,5.547121047973633,0.0003,0.3482067286968231,46.74256172217429,359.97171271890056
train,800,5.054404258728027,5.577908515930176,0.0003,0.3634057343006134,50.97506555914879,326.8656904553912
validation,800,5.429917497090306,5.9937374027001225,,,,
train,810,5.140336990356445,5.672852993011475,0.0003,0.3486769199371338,51.00290644541383,330.35372244977344
train,820,5.067297458648682,5.594696044921875,0.0003,0.35834023356437683,54.98711617290974,307.8903055538095
train,830,5.143756866455078,5.676481246948242,0.0003,0.35133010149002075,46.94958430342376,348.5866859700081
train,840,5.2358903884887695,5.779139041900635,0.0003,0.35228949785232544,54.26137847453356,301.81688081673417
train,850,5.173311233520508,5.709784984588623,0.0003,0.3571646809577942,48.84877215884626,351.779568667993
train,860,5.043392181396484,5.568867206573486,0.0003,0.360163152217865,49.92151924036443,330.4987558683832
train,870,5.204033851623535,5.742823123931885,0.0003,0.34831932187080383,54.153275571763515,310.7291262132608
train,880,5.168216705322266,5.703201770782471,0.0003,0.45353516936302185,48.231795843690634,351.71819135610974
train,890,5.104903221130371,5.636645793914795,0.0003,0.3776896297931671,48.74862122349441,341.71222861112784
train,900,5.003965377807617,5.524955749511719,0.0003,0.3666377067565918,47.85701630078256,344.9233001960065
train,910,4.965375900268555,5.483062744140625,0.0003,0.361984521150589,50.11713895574212,328.1711674428215
train,920,4.875097751617432,5.384282112121582,0.0003,0.36266401410102844,54.488094652071595,308.0305910341074
train,930,5.129767417907715,5.662165641784668,0.0003,0.3547508716583252,53.29646698385477,309.3263199790362
train,940,5.047098636627197,5.574396133422852,0.0003,0.38681167364120483,52.43895301409066,322.12695008348123
train,950,5.0168609619140625,5.53745698928833,0.0003,0.3427847921848297,60.73330645263195,278.6444702001997
train,960,4.921845436096191,5.436281204223633,0.000299934757320033,0.36956027150154114,46.683310164138675,357.1940366133131
train,970,4.8249311447143555,5.328433036804199,0.0002982117647630449,0.3391711413860321,50.69767511636019,341.13990356174907
train,980,4.858073711395264,5.364524841308594,0.00029424528065545596,0.3632718622684479,53.58396954461932,304.4567272384579
train,990,4.8388800621032715,5.343700885772705,0.0002880255197633646,0.35840049386024475,54.55603605136275,302.23970056175153
train,1000,4.937712669372559,5.45181131362915,0.0002797192889313312,0.35566970705986023,50.94661884009838,321.8074206544997
validation,1000,5.230578570976059,5.776789062312784,,,,
train,1010,5.0437822341918945,5.569626808166504,0.0002694391643131078,0.35945427417755127,56.34002939239144,291.99487784118304
train,1020,4.849919319152832,5.3577070236206055,0.0002574095308794939,0.3316373825073242,46.39243590272963,365.29661937848095
train,1030,4.7572126388549805,5.253172874450684,0.00024376012410298373,0.35024788975715637,57.97368516586721,283.249200961061
train,1040,4.845154285430908,5.351500988006592,0.00022875345238174434,0.35693228244781494,49.23049119114876,339.78941902183493
train,1050,4.835021018981934,5.340885639190674,0.00021280548196991322,0.36744192242622375,48.98692820221186,336.33462241170037
train,1060,4.823431968688965,5.330549240112305,0.00019585375863731436,0.3483246862888336,52.78898975811899,324.2342783680104
train,1070,4.839284896850586,5.34426212310791,0.00017837211836213167,0.3300037980079651,52.14121680520475,321.2238038589102
