event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second
validation,0,11.118316345214843,12.23848876953125,,,,
train,1,11.13198471069336,12.253294944763184,1.3034999999999998e-05,12.089226722717285,18.44779558107257,47.10589924855811
train,10,8.821849822998047,9.864389419555664,0.00013001999999999998,2.7108819484710693,16.526844270527363,53.73076586578524
train,20,6.991450309753418,7.7804388999938965,0.00026052,1.491127610206604,16.32280883193016,52.62574651487993
train,30,5.783522605895996,6.428493499755859,0.00029989273927588856,1.5890426635742188,15.791581507772207,56.04251857639628
train,40,2.891650438308716,3.292234420776367,0.0002993726013319855,1.8204721212387085,15.385311484336853,54.98751200853343
train,50,1.5077297687530518,1.6836801767349243,0.0002984133537503081,1.2958223819732666,15.52156719751656,54.698084877398166
train,60,1.3856925964355469,1.531848430633545,0.0002970228603305382,0.6795908808708191,15.577740171924233,56.555058068552626
train,70,1.2962121963500977,1.4319255352020264,0.00029521012081807436,0.5166473984718323,15.581904431805015,54.29374847616101
train,80,1.3130165338516235,1.444880485534668,0.0002929867316161984,0.5945186614990234,15.494472296908498,56.278134762549094
train,90,1.2131562232971191,1.3303799629211426,0.00029032665550545334,0.7158483266830444,15.685513030737638,54.82766156992935
train,100,1.248161792755127,1.3656917810440063,0.0002872811320032484,1.5001899003982544,15.667350493371487,55.52949111389817
validation,100,1.628808453877767,1.7822858301798503,,,,
train,110,1.2202885150909424,1.333798885345459,0.00028382029124129893,0.5731746554374695,15.518105080351233,56.25686870140982
train,120,1.1802600622177124,1.2863713502883911,0.0002800042737156214,0.5567722320556641,15.586136538535357,54.34316566558151
train,130,1.2581446170806885,1.3607182502746582,0.0002757976259364512,0.9608539938926697,15.769627824425697,54.8522774050631
train,140,1.172823190689087,1.266499400138855,0.0002712329567056757,0.5630591511726379,15.477927155792713,55.82142823799519
train,150,1.1337802410125732,1.2233351469039917,0.00026635667873249125,0.5694814920425415,15.762569276615977,54.432750457303726
train,160,1.1067802906036377,1.1913654804229736,0.00026110200641572156,0.6852011680603027,15.775059707462788,53.12182746310387
train,170,1.1648368835449219,1.2538573741912842,0.0002555366542287906,0.6407883167266846,15.468622947111726,56.04894520762009
train,180,1.0780291557312012,1.1583306789398193,0.0002496791671270288,0.5198268890380859,15.70479216426611,55.333428861114044
train,190,1.133115530014038,1.218949556350708,0.00024356336985137565,0.6630176901817322,15.75331755168736,54.718632895689325
train,200,0.9942420125007629,1.0669381618499756,0.00023721646711040943,0.5034531950950623,15.521450566127896,55.21391163466457
validation,200,1.4216268412272135,1.5318398157755533,,,,
train,210,1.0450011491775513,1.1241064071655273,0.00023062362029272493,0.5041431784629822,15.503282099962234,56.11714954229719
train,220,1.086235761642456,1.1680986881256104,0.0002238079004210766,0.662314772605896,15.580632442608476,55.32509692242543
train,230,1.0056612491607666,1.0826900005340576,0.00021678876558045657,0.5427881479263306,15.711089881137013,55.62949525540799
train,240,0.9975259304046631,1.0790114402770996,0.00020959970644598598,0.5311892628669739,15.545381899923086,55.83651823981852
train,250,0.945159375667572,1.0248581171035767,0.00020231323597702088,0.49678710103034973,15.735097207129002,54.527785161141004
train,260,0.9379744529724121,1.014303207397461,0.00019490703673879665,0.4788893461227417,15.553197359666228,55.358392238551076
train,270,0.8957697749137878,0.9694592952728271,0.00018737699063720454,0.6057180166244507,15.828089015558362,53.76517652658523
train,280,0.8297171592712402,0.9010457992553711,0.00017974562758403648,0.5290069580078125,15.571527060121298,55.229008476789744
train,290,0.8455184698104858,0.9181215763092041,0.00017205123626163788,0.5108799338340759,15.694277003407478,55.17934975991424
train,300,0.7637560367584229,0.8293499946594238,0.00016441154228958002,0.4477585554122925,15.726570628583431,55.76549526989888
validation,300,1.1415322494506837,1.2515122731526693,,,,
train,310,0.7675954699516296,0.8340218663215637,0.0001566961253541413,0.47398072481155396,15.624040115624666,56.06744436888413
train,320,0.6900836229324341,0.7550678849220276,0.00014903856826202713,0.5472382307052612,15.596528148278594,56.80751456841302
train,330,0.7451810240745544,0.8124180436134338,0.00014146758593733413,0.47303226590156555,15.804739000275731,54.920236264885915
train,340,0.7552245855331421,0.8229078650474548,0.00013395245755007385,1.9071065187454224,15.715822268277407,55.10370282998379
train,350,0.6692051887512207,0.7327902913093567,0.00012654780802538382,0.5628143548965454,15.824167182669044,55.231974606361774
train,360,0.6737077236175537,0.7389119863510132,0.00011923962264714955,0.46584901213645935,15.747916204854846,54.165896548079985
train,370,0.7235037088394165,0.7908116579055786,0.00011207106437727981,0.5820561051368713,15.687107915058732,57.180712012501104
train,380,0.6627496480941772,0.729322075843811,0.00010510883047127131,0.40733563899993896,15.435800461098552,57.20467832072232
train,390,0.6914540529251099,0.7580815553665161,9.836113131234402e-05,0.42191535234451294,15.622285196557641,56.77786500757583
train,400,0.5580766201019287,0.6092221140861511,9.17934048593222e-05,0.4288328289985657,15.709833750501275,55.25201690770938
validation,400,1.07808806737264,1.1936014811197917,,,,
train,410,0.5056711435317993,0.5576878190040588,8.548681318460826e-05,0.3997410535812378,15.835352599620819,55.50871030311304
train,420,0.5457651615142822,0.5984975099563599,7.941634248574025e-05,0.47272616624832153,15.819921165704727,54.993952933598216
train,430,0.5264115333557129,0.5789015293121338,7.360483513394023e-05,0.48747411370277405,15.886221369728446,54.00906735663009
train,440,0.5494819283485413,0.6031503081321716,6.80873901367883e-05,0.47072646021842957,15.709132330492139,55.31814117532332
train,450,0.5234369039535522,0.576257050037384,6.292758464201594e-05,0.5901516079902649,15.591731488704681,56.63258122676645
train,460,0.5243089199066162,0.5778125524520874,5.806048875277456e-05,0.4212900400161743,15.690042838454247,54.42942436759685
train,470,0.5107849836349487,0.5626233816146851,5.3559616401595754e-05,0.46634194254875183,15.867883743718266,53.819401111889235
train,480,0.5004116892814636,0.5507767796516418,4.9394664573624574e-05,0.46688464283943176,15.639513336122036,56.075913690640476
train,490,0.3704756498336792,0.4106515049934387,4.562802923426869e-05,0.33851316571235657,15.67854343727231,55.744974237993056
train,500,0.3623826503753662,0.40438932180404663,4.2247608653575644e-05,0.34570175409317017,15.767650159075856,54.288368359522906
validation,500,1.098818645477295,1.215927251180013,,,,
train,510,0.3856601119041443,0.42665761709213257,3.925605772465624e-05,0.5823178887367249,15.70793347992003,54.813066346419454
