event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second
train,450,5.8986663818359375,6.505659103393555,0.0003,0.5732463002204895,32.339029839262366,518.7539664418904
train,460,6.252904891967773,6.893152236938477,0.0003,0.5677036046981812,28.21964586339891,599.6177302120811
train,470,6.144280433654785,6.77443265914917,0.0003,0.5809558033943176,29.30828712694347,581.5078829472828
train,480,5.904598712921143,6.512648105621338,0.0003,0.605819046497345,32.06113191321492,515.4527932679861
train,490,5.824066638946533,6.425185203552246,0.0003,0.5737388134002686,27.275140788406134,614.2589741322852
train,500,6.1436357498168945,6.77449893951416,0.0003,0.6228440999984741,31.715545238927007,530.2447072345823
train,510,6.134909629821777,6.764735221862793,0.0003,0.7457439303398132,31.958698023110628,511.62910291827063
train,520,6.0240583419799805,6.643875598907471,0.0003,0.6500635147094727,32.479562260210514,521.9590049946111
train,530,6.055367946624756,6.677555084228516,0.0003,0.6059195399284363,29.815106313675642,549.5871732808158
train,540,5.7657856941223145,6.362548828125,0.0003,0.6503788232803345,28.353406511247158,586.4903743895342
train,550,5.875417709350586,6.481348037719727,0.0003,0.6236117482185364,30.85722478851676,528.563411382012
train,560,5.835324764251709,6.43747615814209,0.0003,0.5809264183044434,32.299559120088816,520.5643810024168
train,570,6.0470709800720215,6.6683669090271,0.0003,0.6077089905738831,28.37125830166042,580.3055974798428
train,580,5.767655372619629,6.362130165100098,0.0003,0.6671415567398071,32.04164659976959,508.7441417607177
train,590,5.7085676193237305,6.2960429191589355,0.0003,0.653262197971344,31.032471427693963,538.6615770822019
train,600,5.856347560882568,6.460538864135742,0.0003,0.5928252935409546,28.482814682647586,591.163485336936
validation,600,6.047811131598463,6.66890782540397,,,,
train,610,5.9261651039123535,6.535748481750488,0.0003,0.5970208644866943,28.12284069135785,612.1358858776372
train,620,5.910048484802246,6.520322799682617,0.0003,0.5598545074462891,29.793108781799674,548.8853184059091
train,630,5.832146644592285,6.435009479522705,0.0003,0.7177302837371826,32.74851090833545,508.60327807334176
train,640,5.872549057006836,6.479671478271484,0.0003,0.6373211741447449,29.89508320391178,551.963675345812
train,650,5.785854339599609,6.383148193359375,0.0003,0.6510607004165649,29.623663613572717,549.8982236800848
train,660,5.99667501449585,6.614693641662598,0.0003,0.7566066980361938,27.42235140502453,615.9573900327564
train,670,5.700840473175049,6.288141250610352,0.0003,0.7007715702056885,28.164127245545387,610.7059469673593
train,680,5.927858352661133,6.539877891540527,0.0003,0.5754265189170837,29.85273348353803,576.6641104906868
train,690,5.9475507736206055,6.561380863189697,0.0003,0.6198254823684692,32.35603706352413,506.92240115185297
train,700,5.698305130004883,6.28821325302124,0.0003,0.6011213064193726,28.303779551759362,576.6014383399036
train,710,5.823351860046387,6.425961971282959,0.0003,0.6990790367126465,34.073293106630445,497.8679327211526
train,720,5.89294958114624,6.501180648803711,0.0003,0.6470886468887329,28.673493422567844,581.3034273278064
train,730,5.7663726806640625,6.361747741699219,0.0003,0.6427762508392334,28.31013081781566,593.3211721307056
train,740,5.906712532043457,6.516456604003906,0.0003,0.5842727422714233,27.05717788077891,631.4036177489252
train,750,5.742684364318848,6.336526870727539,0.0003,0.5987852811813354,28.19935035891831,582.8857683170579
train,760,5.704914093017578,6.295778274536133,0.0003,0.7347500324249268,29.84678005799651,578.3538447516783
train,770,5.8499274253845215,6.455606460571289,0.0003,0.6735016107559204,28.189073402434587,578.202758469965
train,780,5.761933326721191,6.359396934509277,0.0003,0.6365039348602295,28.3450810816139,574.667609984926
train,790,5.770733833312988,6.366720199584961,0.0003,0.6208211183547974,28.497014243155718,598.7995743834234
train,800,5.52032470703125,6.093958377838135,0.0003,0.6061004400253296,27.31674388423562,609.9555668351663
validation,800,5.813104987183355,6.413611875903755,,,,
train,810,5.666354179382324,6.25398588180542,0.0003,0.6077458262443542,28.37901454977691,591.7048307137925
train,820,5.615440368652344,6.196600437164307,0.0003,0.586198091506958,31.136301524937153,526.1703926806724
train,830,5.782886505126953,6.383304595947266,0.0003,0.6720433831214905,28.45645842142403,573.964607897354
train,840,5.697470664978027,6.288758754730225,0.0003,0.6510192155838013,36.277024211362004,460.8702164375321
train,850,5.844817161560059,6.4509806632995605,0.0003,0.5990909337997437,29.530530460178852,556.3056180840615
train,860,5.4280853271484375,5.991286277770996,0.0003,0.7139515280723572,30.156316876411438,555.0744167001842
train,870,5.754985809326172,6.351305961608887,0.0003,0.6430227160453796,29.827875250950456,563.097433480945
train,880,5.749711990356445,6.347387313842773,0.0003,0.6524665355682373,27.253409089520574,598.4572405758768
train,890,5.632403373718262,6.214993953704834,0.0003,0.5871502757072449,33.93091122806072,502.1674745330393
train,900,5.630270004272461,6.213592529296875,0.0003,0.5820010304450989,28.216365218162537,592.4930397923409
train,910,5.51992654800415,6.093756198883057,0.0003,0.6308218836784363,32.29213821142912,506.0364814806983
train,920,5.503499984741211,6.076539039611816,0.0003,0.6339097619056702,29.88754958473146,553.2404037715817
train,930,5.319093704223633,5.875219345092773,0.0003,0.6257185339927673,37.323839927092195,452.25786073922535
train,940,5.3493266105651855,5.9081268310546875,0.0003,0.5983864068984985,32.22394265420735,525.4478069830247
train,950,5.490288734436035,6.064418792724609,0.0003,0.5844116806983948,31.569183848798275,537.486178967085
train,960,5.449106693267822,6.016751289367676,0.00029997900023518695,0.5916352868080139,30.954132115468383,544.289206273069
train,970,5.602441310882568,6.186107635498047,0.00029852042912834157,0.6700674891471863,28.432653564959764,575.5706185710408
train,980,5.3777079582214355,5.9403395652771,0.00029475341024080875,0.6186327338218689,30.836628079414368,537.4777020793762
train,990,5.518228530883789,6.095895767211914,0.00028871942737254886,0.6787548661231995,29.669826935976744,561.8839650117825
train,1000,5.364068031311035,5.924841403961182,0.0002806539664754198,0.6004867553710938,31.308239445090294,536.0250303896192
validation,1000,5.632155408497192,6.217571211090912,,,,
train,1010,5.668876647949219,6.259659767150879,0.00027052323924866515,0.6411898136138916,31.28056717477739,545.4184991171413
train,1020,5.423048496246338,5.988651752471924,0.000258803376871417,0.6752989292144775,31.554048258811235,518.3170116827398
