event,step,lm_loss,loss,lr,grad_norm,step_seconds,tokens_per_second
validation,0,11.205765385370269,14.56557774227957,,,,
train,1,11.205385208129883,14.565340042114258,1.2839999999999999e-05,2.2309017181396484,33.87887856736779,505.3295954279319
train,10,10.458849906921387,13.717286109924316,0.000125835,1.9809316396713257,29.69124062359333,561.3103275569031
train,20,9.5888032913208,12.523338317871094,0.00025300949999999996,1.7263078689575195,27.463760076090693,611.3875140723302
train,30,8.6781644821167,11.323254585266113,0.0003,1.085633635520935,31.482836116105318,549.3151867329101
train,40,8.039230346679688,10.50362777709961,0.0003,0.7330164909362793,29.262614773586392,569.4638065987731
train,50,7.719813823699951,10.079085350036621,0.0003,0.7123457193374634,26.781126840040088,630.518652215708
train,60,7.3742828369140625,9.62120532989502,0.0003,0.69158536195755,29.969976272433996,563.4639095638006
train,70,7.283414840698242,9.503334045410156,0.0003,0.8972651958465576,32.85829083621502,502.12593473716225
train,80,7.0816874504089355,9.241523742675781,0.0003,0.6904320120811462,31.79902731999755,534.261624704353
train,90,7.303554534912109,9.519725799560547,0.0003,0.6966646909713745,29.27067558094859,565.6172832162373
train,100,6.914297103881836,9.034417152404785,0.0003,0.9007277488708496,32.20451255887747,510.67377498519255
train,110,7.052587509155273,9.200526237487793,0.0003,0.655247151851654,29.748669723048806,566.6808014255066
train,120,6.902698516845703,9.006778717041016,0.0003,0.6809794306755066,30.96865305863321,529.987531873767
train,130,6.710910797119141,8.765560150146484,0.0003,0.7450265288352966,31.50578237697482,528.664859063224
train,140,6.7640838623046875,8.828838348388672,0.0003,0.7152765393257141,32.640810672193766,531.1448963113265
train,150,6.615164756774902,8.635391235351562,0.0003,0.7318512797355652,34.24116897024214,481.29197967283824
train,160,6.62125301361084,8.637155532836914,0.0003,0.7250709533691406,28.60967347957194,577.2173531372678
train,170,6.613719940185547,8.624217987060547,0.0003,0.6124228239059448,32.85349568538368,506.4605653943422
train,180,6.661649227142334,8.686538696289062,0.0003,0.7349096536636353,30.186106575652957,546.907232260141
train,190,6.469999313354492,8.436602592468262,0.0003,0.7763051390647888,31.76618048734963,517.5944903589452
train,200,6.556155204772949,8.55002212524414,0.0003,0.7332616448402405,35.86427256837487,467.42897037823934
